,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB07780,2.13513513513514,-1.08177488017913,0.139676285529918,2,36.5
DB07841,2.13513513513514,-1.1668111432976,0.121643322944381,2,36.5
DB01733,1.87162162162162,-1.61259819758204,0.0534159151662722,1,195
DB02726,1.92905405405405,-2.33690888012208,0.00972196125753016,2,140.5
DB07628,1.87162162162162,-1.78011937311027,0.0375282133501166,1,195
DB07692,1.87162162162162,-1.8563011783989,0.0317053206159586,1,195
DB07697,1.87162162162162,-1.71206137929908,0.0434426788375348,1,195
DB02103,1.90540540540541,-1.43196673729599,0.0760766704795652,1,174
DB02935,1.90540540540541,-1.61282619687001,0.0533911364849173,1,174
DB03719,1.90540540540541,-1.55620269219743,0.0598299507023857,1,174
DB00626,2.11486486486486,-0.967660409158305,0.16660699839868,1,27
DB00026,2.07432432432432,-0.983375870897756,0.162711240666258,1,51
DB05207,2.07432432432432,-1.09911943958982,0.13585798585976,1,51
DB05303,2.07432432432432,-1.09312788013893,0.137168828215152,1,51
DB10770,1.9954954954955,-2.18216207402203,0.014548786632139,3,119
DB00130,2.03378378378378,-1.14038955504093,0.12706202123098,1,43
DB00033,2.05067567567568,-1.62791767357055,0.0517711716918597,2,45.5
DB02696,2.14189189189189,-0.898084002859576,0.184570383430036,1,31
DB03013,2.14189189189189,-0.758042006698646,0.224212917851195,1,31
DB03501,2.7972972972973,2.10429633153707,0.982323697065103,2,16
DB03685,2.14189189189189,-0.78663834708191,0.215746802264096,1,31
DB00170,2.14189189189189,-0.802708771275816,0.211071541008634,1,26
DB00266,2.14189189189189,-0.735289926989909,0.231081470772101,1,26
DB01927,2.14189189189189,-0.753595134014681,0.225546183542126,1,26
DB02395,2.14189189189189,-0.747401583192475,0.227410595009675,1,26
DB02400,2.14189189189189,-1.03588194913874,0.150128609900076,1,26
DB03626,2.14189189189189,-0.726122268748062,0.233881909282911,1,26
DB04090,2.14189189189189,-0.76402277655255,0.222426834792455,1,26
DB04392,2.14189189189189,-0.621687143443718,0.267073803541876,1,26
DB07385,2.14189189189189,-0.747265584527011,0.227451631135507,1,26
DB00112,1.9527027027027,-1.31697941201541,0.0939227628470823,1,108
DB01120,1.9527027027027,-1.52131716446024,0.0640901324566755,1,108
DB01270,1.9527027027027,-1.50608360508351,0.0660228563908787,1,108
DB03088,2.40878378378378,0.0937332396336272,0.537339467450523,2,56
DB04895,1.9527027027027,-1.4186254968426,0.0780041142028062,1,108
DB05890,1.9527027027027,-1.50324365707431,0.066388111703101,1,108
DB05932,1.9527027027027,-1.5721179900367,0.0579615950336706,1,108
DB05969,1.9527027027027,-1.46379026891741,0.0716256310414855,1,108
DB06642,1.9527027027027,-1.43739658106696,0.0753026698582281,1,108
DB06779,1.9527027027027,-1.22738018700608,0.10983986481559,1,108
DB08885,1.9527027027027,-1.47241140377487,0.0704549077662517,1,108
DB09301,1.9527027027027,-1.4109389700813,0.0791313050633049,1,108
DB14864,1.9527027027027,-1.45163192574795,0.0733019883802836,1,108
DB15303,1.9527027027027,-1.36562706678458,0.0860280232898405,1,108
DB06584,1.9527027027027,-1.42733061542592,0.0767423099742002,1,108
DB08492,2.61486486486486,0.937488406911572,0.825746307822722,1,6
DB06550,1.93918918918919,-1.59658870997391,0.055178708600673,1,122
DB08818,1.875,-2.32308680870633,0.0100872447397993,2,200
DB05122,1.96621621621622,-1.16459602299808,0.122091277196136,1,139
DB01698,2.49324324324324,0.324789645202311,0.627329859005599,2,25
DB03394,2.10810810810811,-0.860445021488707,0.194771888681566,1,41
DB03556,2.10810810810811,-0.914102460661222,0.180331504840405,1,41
DB04463,2.10810810810811,-0.982463942206223,0.162935669238356,1,41
DB00131,2.00675675675676,-2.59862551256863,0.00467989103759735,4,134.25
DB01183,2.45945945945946,0.517087442698052,0.697452440461601,2,94.5
