,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB05241,1.83108108108108,-1.69263925486843,0.0452620771472696,1,209
DB06233,1.83108108108108,-1.76740301805325,0.0385803789356066,1,209
DB06287,1.83108108108108,-2.02110894396562,0.0216342443483219,1,209
DB03124,1.80405405405405,-1.9077080986211,0.0282144772059692,1,270
DB05408,1.86486486486486,-2.60829682967411,0.00454970054120297,2,205.5
DB06862,1.80405405405405,-2.01115789814502,0.0221543906172498,1,270
DB07696,1.80405405405405,-2.08538949480296,0.0185169798221684,1,270
DB08213,1.80405405405405,-1.97883877483615,0.0239170806647148,1,270
DB08229,1.80405405405405,-1.58690744445135,0.056266804311454,1,270
DB08251,1.80405405405405,-2.09693117163046,0.0179998343287696,1,270
DB08497,1.80405405405405,-1.87750314109517,0.0302245836172606,1,270
DB08498,1.80405405405405,-2.44096147895336,0.00732410858094275,1,270
DB08499,1.80405405405405,-1.64403815101712,0.0500841610549903,1,270
DB07171,2.46621621621622,0.0556326332161157,0.522182766397295,1,14
DB05217,2.08783783783784,-1.17654169550384,0.119689240453234,1,32
DB12731,2.08783783783784,-1.08486501853392,0.138990721690155,1,32
DB01996,2.33783783783784,-0.115908628223181,0.453862478728595,1,14
DB02049,2.33783783783784,-0.227400983205493,0.410055977912904,1,14
DB02071,2.33783783783784,-0.13084106923432,0.447950516846335,1,14
DB02697,2.33783783783784,-0.0468793621946972,0.4813046882949,1,14
DB03033,2.33783783783784,-0.118550919840298,0.452815575660121,1,14
DB04759,2.33783783783784,-0.226144458503857,0.410544533612562,1,14
DB04760,2.33783783783784,-0.164207538107618,0.434783883553971,1,14
DB04761,2.33783783783784,-0.165048762872656,0.434452800551177,1,14
DB06423,2.0472972972973,-1.3733550896483,0.0848209920859403,2,181
DB07013,2.33783783783784,-0.133299978566204,0.446978072275584,1,14
DB07827,2.33783783783784,-0.0731501912992361,0.470843300862591,1,14
DB08388,2.33783783783784,-0.0421200349556789,0.483201504378738,1,14
DB08490,2.33783783783784,-0.100013722055589,0.460166715721786,1,14
DB08561,2.33783783783784,-0.253810110998264,0.399821130866809,1,14
DB06098,1.98310810810811,-1.98660927363736,0.0234828563737026,2,87.5
DB01902,1.98648648648649,-1.47547577078596,0.0700423388004235,1,90
DB02016,2.43243243243243,0.16252160498428,0.564552441937157,1,11
DB03696,2.43243243243243,0.474990417885855,0.682603098454358,1,11
DB00145,2.17567567567568,-0.749804044218723,0.226686366333721,1,26
DB03408,2.17567567567568,-0.762217457278173,0.222965114319427,1,26
DB00144,1.98648648648649,-1.21010323945359,0.113119640143599,1,82
DB13874,2.0472972972973,-1.2845754880569,0.0994703344239258,1,38
DB11761,2.77702702702703,1.42663157570444,0.923156941100768,1,7
DB07234,1.87837837837838,-1.79239100448053,0.0365351773693408,1,123
DB07406,1.87837837837838,-1.71143308340132,0.0435005971398507,1,123
DB07430,1.87837837837838,-2.03116271142669,0.0211192458094662,1,123
DB07431,1.87837837837838,-1.61104031652709,0.0535854677061378,1,123
DB07728,1.87837837837838,-1.63092561667136,0.0514530078707484,1,123
DB08358,1.87837837837838,-1.43673326209789,0.0753968999584716,1,123
DB15598,2.58783783783784,0.57862832490781,0.718580005890778,1,8
DB01034,1.88513513513514,-1.96003352466828,0.0249959359993147,1,165
DB01083,1.88513513513514,-1.69376819730324,0.0451546697869035,1,165
DB04893,2.12837837837838,-1.0103205523618,0.156170868781549,1,33
DB06448,2.12837837837838,-0.974615403616939,0.164875534968809,1,33
DB06953,2.12837837837838,-0.840507016410817,0.200312084617514,1,33
DB07216,2.12837837837838,-0.865009071176296,0.193516904980355,1,33
DB07227,2.12837837837838,-0.773724938107366,0.219546734663831,1,33
DB07771,2.12837837837838,-0.913233302325143,0.180559926265003,1,33
DB07895,2.12837837837838,-0.824007134693128,0.204967752015259,1,33
DB08180,2.12837837837838,-0.798832253778915,0.212193842784674,1,33
DB08674,2.12837837837838,-0.74051214470549,0.229494647395841,1,33
DB08676,2.12837837837838,-0.829045330592131,0.203539378512162,1,33
DB00122,2.11486486486486,-1.21571796244932,0.11204618958953,2,35.5
DB14006,2.11486486486486,-1.40623920310387,0.0798265533106924,2,35.5
DB04367,1.93918918918919,-1.71538062076274,0.0431377330289813,1,200
DB06376,1.93918918918919,-1.4812656328124,0.0692679013483746,1,200
DB08691,1.93918918918919,-1.45767387427065,0.0724652282250411,1,200
DB01972,2.08108108108108,-1.46702586126277,0.0711845101959431,2,49
DB02162,1.96621621621622,-1.53340021402045,0.0625886380254796,1,87
DB02183,1.96621621621622,-1.44504092640299,0.074223195147276,1,87
DB03349,1.96621621621622,-1.37531872664101,0.0845163266380917,1,87
DB01356,1.75,-2.15537282954693,0.0155663353908653,1,386
DB01772,1.75,-2.29043526540263,0.0109980485903057,1,386
DB01793,1.75,-2.21323535834664,0.013440711786959,1,386
DB01950,1.75,-2.2957728156586,0.0108444372689942,1,386
DB03444,1.75,-2.01997489701798,0.0216929957310894,1,386
DB04014,1.75,-2.32197312636502,0.0101171913518274,1,386
DB07014,1.75,-2.26075311620461,0.011887274647385,1,386
DB07058,1.75,-2.18861856727681,0.0143122875781041,1,386
DB07149,1.75,-2.00486597323271,0.0224886886242258,1,386
DB07676,1.75,-1.63190401345388,0.0513498542150474,1,386
DB12129,1.75,-1.9496700956924,0.0256077263968279,1,386
DB14507,1.75,-2.56227923189395,0.0051993837792797,1,386
DB14508,1.75,-2.17702500936886,0.0147393507478773,1,386
DB14509,1.75,-2.130821335881,0.0165519319675483,1,386
DB06408,2.10810810810811,-0.847733839373333,0.19829310810068,1,30
DB06757,1.97297297297297,-1.40314661878337,0.0802865609688885,1,84
DB01016,2.07432432432432,-1.1421534030617,0.12669513041913,1,33
DB01074,2.07432432432432,-1.03326261322566,0.150740509172085,1,33
DB00134,1.99324324324324,-1.29280305814289,0.0980395912241736,1,56
DB01422,1.99324324324324,-1.34974020088449,0.0885496661913606,1,56
DB02310,1.99324324324324,-1.43820859571822,0.075187438520755,1,56
DB02640,1.99324324324324,-1.34290090298525,0.0896520320119821,1,56
DB02893,1.99324324324324,-1.18376541643998,0.118252967834983,1,56
DB03086,1.99324324324324,-1.23921766691023,0.107632449814715,1,56
DB03396,1.99324324324324,-1.40661723575033,0.0797704597029189,1,56
DB04108,1.99324324324324,-1.27809245759941,0.100608414023363,1,56
DB04324,2.04054054054054,-1.56669048670072,0.0585935277627918,2,41.5
DB05864,1.99324324324324,-1.22478679003842,0.110327781719891,1,56
DB07309,1.99324324324324,-1.20367457312346,0.114357691850697,1,56
DB07313,1.99324324324324,-1.41595934475155,0.0783937040103344,1,56
DB07322,1.99324324324324,-1.13023270947106,0.129189090162902,1,56
DB07323,1.99324324324324,-1.23368407506369,0.108660325147591,1,56
DB07377,1.99324324324324,-1.28449307317578,0.0994847428520925,1,56
DB07746,1.99324324324324,-1.26434998030355,0.103052218871901,1,56
DB08633,1.99324324324324,-1.33468778449755,0.0909892766248853,1,56
DB02035,2.16216216216216,-0.612714976732837,0.270032408957077,1,29
DB03796,2.16216216216216,-0.805285466491445,0.210327483284483,1,29
DB01860,1.99324324324324,-1.18999175069262,0.117024817189067,1,77
DB03896,1.99324324324324,-1.11325998851537,0.132798392650887,1,77
DB03192,2,-1.50921542887568,0.0656218692941446,1,64
DB03983,2.25675675675676,-0.4827565839491,0.314634290593954,1,13
DB00789,2,-1.1992727663117,0.115210950487534,1,58
DB00851,2,-1.16908494703895,0.121184704039668,1,58
DB00920,2,-1.4378687731809,0.0752356456719565,1,58
