,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB13437,3.10666666666667,3.82845910033678,0.999935525973036,2,11.5
DB13643,3.10666666666667,3.14931724267555,0.99918173783391,2,11.5
DB13837,3.10666666666667,2.95482439973572,0.998435764698691,2,11.5
DB13872,3.10666666666667,3.58407510499984,0.999830862627099,2,11.5
DB14028,3.10666666666667,3.56502534725097,0.999818089486923,2,11.5
DB14672,3.10666666666667,3.89684128263897,0.999951272279565,2,11.5
DB14715,3.10666666666667,3.3876109388947,0.999647479012167,2,11.5
DB14719,3.10666666666667,3.19690846583994,0.999305455005479,2,11.5
DB15489,3.10666666666667,3.28795360037066,0.999495407647075,2,11.5
DB00147,2.12,-0.989283676632582,0.161262184103333,1,23
DB00165,2.12,-0.868161923456265,0.192652847789796,1,23
DB03909,1.96666666666667,-2.39818608533702,0.00823824621887233,3,134
DB04770,2.12,-0.793444983247843,0.213759305641992,1,23
DB04776,2.12,-0.83885535820091,0.200775240753069,1,23
DB00756,2.32333333333333,-0.225374977238227,0.410843788095559,2,44.5
DB04141,2.10545454545455,-2.89702299710288,0.00188361069506737,11,77.3636363636364
DB08689,2.18833333333333,-1.53330727123813,0.0626000819465391,4,68
DB04991,2.04,-1.04976521726762,0.146913035385745,1,44
DB12010,1.95729166666667,-11.7420963903631,3.87701077713737e-32,96,169.09375
DB05895,1.99333333333333,-1.46283147488278,0.0717567491406533,1,74
DB06599,1.99333333333333,-1.50781552594291,0.0658008736746488,1,74
DB01593,1.9807619047619,-6.23820718819275,2.21307090080948e-10,35,175.742857142857
DB14487,1.9807619047619,-7.34554061508594,1.02464543582649e-13,35,175.742857142857
DB14533,1.97119047619048,-7.04012158474278,9.60360785741433e-13,28,195.75
DB14548,1.97119047619048,-7.28167544650325,1.64849751534179e-13,28,195.75
DB07558,1.98,-1.45072426502492,0.0734283279434954,1,108
DB08515,1.97,-6.23641573965904,2.23855143627387e-10,14,144.714285714286
DB00244,1.76666666666667,-1.79863367877892,0.0360383231129388,1,413
DB00795,1.76666666666667,-1.82197088056556,0.0342297020724161,1,413
DB00945,1.88611111111111,-5.43281125932114,2.77365368886696e-08,12,276.083333333333
DB00995,1.90666666666667,-2.04048976640759,0.0206507846374352,2,234.5
DB01169,1.77851851851852,-5.9048589564265,1.76474289926744e-09,9,416
DB05183,1.76666666666667,-1.96922618930017,0.0244635613758254,1,413
DB06151,1.99,-1.98599702380667,0.0235168271907115,2,219.5
DB06521,1.76666666666667,-1.96046613116077,0.0249706664441865,1,413
DB01942,1.92888888888889,-2.85097153085256,0.00217929358654729,3,161
DB04799,2.07,-2.90305399767348,0.00184771457325547,8,78.625
DB07401,2.07,-2.72628716887784,0.00320256225743478,8,78.625
DB07763,2.07,-3.02856502900106,0.00122859093791683,8,78.625
DB07778,2.07,-2.92405113174976,0.00172753993665278,8,78.625
DB08330,2.07,-2.85182051449037,0.00217348189335471,8,78.625
DB08453,2.07,-3.28432906711518,0.000511127436917009,8,78.625
DB08690,2.07,-3.02905012982687,0.00122661985986403,8,78.625
DB04272,1.99111111111111,-3.33301013863028,0.000429559058184282,6,160
DB11942,1.62,-2.56199318532177,0.00520366802773658,1,788
DB08235,1.94,-3.67245932039193,0.000120113700535746,7,118.142857142857
DB08236,1.94,-4.17815392515122,1.46942372701063e-05,7,118.142857142857
DB00143,2.27555555555556,-1.4747082531703,0.0701454981323553,15,34.0666666666667
DB06245,1.94909090909091,-4.45590251822607,4.17704944917407e-06,11,167.454545454545
DB01017,1.888,-4.5995032753571,2.11749767264775e-06,10,211.8
DB05157,1.86666666666667,-2.41383365357692,0.00789283371181072,2,223.5
DB00114,2.11,-2.31011009835762,0.010441029754401,8,38
DB00133,2.10333333333333,-1.47258343994683,0.0704316964043405,2,21
DB01133,2.08102564102564,-3.16836153336908,0.000766503771473509,13,67.1538461538462
DB13729,2.23666666666667,-0.837725978090874,0.201092309943004,2,31.5
DB00119,2.01777777777778,-2.31115630626462,0.0104121114097829,3,100.666666666667
DB11672,2.28222222222222,-0.711209149428544,0.238477319848069,3,35.6666666666667
DB14635,2.28222222222222,-0.615210632824106,0.269207813362031,3,35.6666666666667
DB00482,1.85333333333333,-1.92697080930351,0.0269916339463073,1,270
DB01863,1.92,-3.47489745414219,0.000255524335573067,4,243.75
DB01933,1.85333333333333,-1.81668723427212,0.0346325087619925,1,270
DB01946,1.85333333333333,-1.65759685145368,0.0486994328060717,1,270
DB02010,1.84444444444444,-3.48025266559966,0.000250470557766329,3,262.666666666667
DB03777,1.81666666666667,-2.82499021277477,0.00236410301296792,2,293.5
DB04522,1.90888888888889,-2.84789935811303,0.00220044196880116,3,239
DB06932,1.85333333333333,-1.9778624448691,0.0239721133135912,1,270
DB07033,1.85333333333333,-1.75099137822218,0.0399736975764711,1,270
DB07132,1.85333333333333,-1.98609034206433,0.0235116467377903,1,270
DB07300,1.85333333333333,-1.84884933212109,0.0322397858363325,1,270
DB07456,1.85333333333333,-1.82293526936568,0.0341565976776804,1,270
DB07457,1.85333333333333,-1.92303930845124,0.0272375567053918,1,270
DB12695,1.85698924731183,-9.69796300660183,1.53788893714015e-22,31,300.161290322581
DB02661,2.07333333333333,-0.917718913616873,0.179383021558359,1,34
DB03708,2.07333333333333,-1.09149460796306,0.137527651603402,1,34
DB09462,2.01333333333333,-1.94095966497205,0.0261315849947892,3,83.6666666666667
DB00605,2.47333333333333,0.218098883299062,0.586323966269328,1,16
DB02021,2.47333333333333,0.244389459496355,0.596535397783673,1,16
DB02383,2.33333333333333,-0.194328855548779,0.422959196410042,2,23.5
DB03461,2.30944444444444,-0.686140407121072,0.246312286226721,12,27.5833333333333
DB06246,2.27,-0.381709478221024,0.351338434446162,2,36
DB08772,2.47333333333333,0.261997383649265,0.603338270348799,1,16
DB02379,1.98666666666667,-1.97686973548843,0.0240281782844534,2,117.5
DB02670,1.94666666666667,-1.6314025602324,0.0514027025171892,1,201
DB04530,2.06,-1.98503134983214,0.0235704918443005,3,86.6666666666667
DB00141,2.28,-0.407784528905922,0.341715936447036,2,20.5
DB00045,1.94,-1.32344304604078,0.0928440423458286,1,124
DB00210,1.78222222222222,-3.33223184988469,0.000430762250117547,3,441.666666666667
DB03963,1.95666666666667,-1.99353336154492,0.0231015370789095,2,128
DB05475,1.94,-1.31363662936447,0.0944842579654263,1,124
DB11601,1.94,-1.35996689889905,0.0869201994797328,1,124
DB04552,3.04,2.36752290547018,0.99104619424493,1,10
DB04824,3.04,2.03862424509672,0.97925622820886,1,10
DB01271,2.00666666666667,-1.30062044081371,0.0966942033912714,1,72
DB01279,2.00666666666667,-1.46492046147708,0.0714713097844998,1,72
DB01497,2.12666666666667,-0.852464892195187,0.196978058342367,1,38
DB01548,2.12666666666667,-0.826733784534164,0.204193983973991,1,38
DB01565,2.12666666666667,-1.0926695253373,0.137269462322709,1,38
DB08162,1.90666666666667,-2.12606410954238,0.0167489609149763,2,209.5
DB08756,1.90666666666667,-2.36167918283495,0.00909618899016459,2,209.5
DB13165,1.90666666666667,-2.12619110013129,0.016743675425909,2,209.5
DB13931,1.90666666666667,-2.23828528001233,0.0126012287066713,2,209.5
DB01373,2.062,-3.50654776829257,0.000226979973599694,10,95.4
DB11093,2.09625,-3.60606896380296,0.000155435276062736,16,73
DB11348,2.09625,-3.95450127281013,3.83472317956263e-05,16,73
DB14481,2.09625,-3.77078273310676,8.13681559096939e-05,16,73
DB01969,2.05333333333333,-1.03408420009358,0.150548400965767,1,54
DB01992,2.14222222222222,-1.47139868313178,0.070591664677937,3,52.3333333333333
DB02637,2.05333333333333,-0.993741837674196,0.160174284315421,1,54
DB03182,2.05333333333333,-1.01213213477668,0.155737439731291,1,54
DB03499,2.05333333333333,-1.14966472052212,0.125140995153341,1,54
DB04230,2.05333333333333,-1.1896615048365,0.117089730659715,1,54
DB14017,1.9,-1.58502657120406,0.0564801486464,1,258
DB01727,2.06666666666667,-1.92086389205978,0.0273744344826284,3,44
DB14568,2.06,-1.08415815674388,0.139147340350768,1,51
DB00116,2.10333333333333,-1.42659503246909,0.0768483284483212,2,44.5
DB00162,2.49333333333333,0.908512162727029,0.818196154645097,5,11.8
DB04489,2.23333333333333,-0.628147742803887,0.264953579856325,1,8
DB00155,2.01555555555556,-2.0783692778805,0.0188376800512622,3,83.6666666666667
DB00213,2.12666666666667,-0.81659102891434,0.207081091767544,1,9
DB00736,2.12666666666667,-0.769734077023885,0.220728825777096,1,9
DB05351,2.12666666666667,-0.912373823264866,0.180785982263916,1,9
DB01136,2.00222222222222,-1.99209545664424,0.0231802926871776,3,162.333333333333
DB00132,2.26444444444444,-0.58525553299285,0.279187954781298,3,53
DB04009,2.22,-0.554786346575301,0.289520403551118,1,19
DB11136,2.22,-0.313399334692719,0.376988644810317,1,19
DB14526,2.22,-0.43639254904649,0.331275971996811,1,19
DB14527,2.22,-0.561393929922896,0.2872645105712,1,19
DB14528,2.22,-0.451721844120478,0.32573468979783,1,19
DB14529,2.22,-0.592925555122896,0.276615487339704,1,19
DB14530,2.22,-0.387105240179654,0.349339149185506,1,19
DB01213,2.44333333333333,0.434692690665498,0.668107247690263,2,43
DB01711,2.90666666666667,1.82640759933582,0.966105555983298,1,11
DB02131,2.90666666666667,1.81187108655553,0.964996941046886,1,11
DB02249,2.90666666666667,2.031952018657,0.978920743194734,1,11
DB02659,2.32133333333333,-0.575876325635277,0.282349389323689,10,50.7
DB02721,2.90666666666667,1.98396954278038,0.976370382313235,1,11
DB02757,2.90666666666667,1.88774649662207,0.970470004490308,1,11
DB02822,2.90666666666667,1.78554021105834,0.962913132489881,1,11
DB02871,2.90666666666667,1.84768990533208,0.967676392430048,1,11
DB03020,2.90666666666667,1.77196441782533,0.961799768021465,1,11
DB03061,2.90666666666667,1.46408091948505,0.928414080009288,1,11
DB03226,2.90666666666667,1.78230790789027,0.96265048307777,1,11
DB03559,2.90666666666667,1.66562774525434,0.952106209288426,1,11
DB04071,2.90666666666667,1.78033004684942,0.962489018719126,1,11
DB04113,2.90666666666667,1.71175083301052,0.956528701808983,1,11
DB04312,2.90666666666667,2.10094977106942,0.982177312145718,1,11
DB04448,2.90666666666667,1.52393774423741,0.936237868171301,1,11
DB02483,1.89333333333333,-1.48345561586556,0.0689767001940687,1,146
DB02701,1.84,-2.44209003994443,0.00730125206235581,2,233
DB03940,1.90666666666667,-2.41769885589044,0.00780949855730424,2,143.5
DB00755,2.35833333333333,-0.218053338087446,0.413693776682664,4,46.25
DB04447,2.14266666666667,-1.97228698833212,0.024288427075723,5,58
DB00142,2.09555555555556,-2.56693665776694,0.00513006764209121,6,42
DB04137,1.96833333333333,-2.62801793707861,0.00429419934776516,4,151.75
DB11081,2.04666666666667,-1.14048893676883,0.127041329608589,1,81
DB03147,2.14545454545455,-2.74546935943879,0.00302122048384151,11,56.4545454545455
DB00262,2.08,-0.957076132817594,0.169264414641194,1,23
DB01644,2.08,-1.00886569408331,0.156519524900188,1,23
DB02153,2.02,-2.044108432314,0.0204714181561925,3,63
DB02553,2.08,-1.0335479243806,0.150673777572429,1,23
DB02895,2.08,-0.884872808535013,0.188112617513779,1,23
DB03310,2.30833333333333,-0.615490156352046,0.269115534059192,8,29.25
DB03867,2.08,-0.929766355122776,0.176246034930246,1,23
DB07393,2.08,-1.16389356203847,0.122233574467803,1,23
DB07714,2.08,-1.08432197794869,0.139111031961508,1,23
DB09061,2.08583333333333,-2.56115431238428,0.00521625032496637,8,91.625
DB14009,2.08190476190476,-2.72402632566104,0.00322456828320156,7,100.857142857143
DB14011,2.08190476190476,-2.57310492111231,0.0050395323689604,7,100.857142857143
DB00988,1.81333333333333,-1.85080513753564,0.0320987958572136,1,305
DB01629,1.81333333333333,-2.08285891755148,0.0186320426403054,1,305
DB03382,1.81333333333333,-1.86211301434613,0.0312935809757332,1,305
DB05025,1.81333333333333,-1.89123645497545,0.0292963935045489,1,305
DB01592,2.07333333333333,-1.8863395694868,0.0296246051372572,3,50.6666666666667
DB12965,2.13777777777778,-1.60142759284309,0.0546411226731204,3,43.3333333333333
DB14488,2.07333333333333,-1.83567073697982,0.0332031841895396,3,50.6666666666667
DB14489,2.07333333333333,-1.86628508727738,0.0310007450392208,3,50.6666666666667
DB14490,2.07333333333333,-1.6939509431493,0.0451373026850976,3,50.6666666666667
DB14491,2.07333333333333,-1.91098402118545,0.0280033171787227,3,50.6666666666667
DB14501,2.07333333333333,-1.77910278555133,0.0376114560578552,3,50.6666666666667
DB00128,2.035,-2.44296539644307,0.00728356697028729,4,55.75
DB00151,2.17666666666667,-1.42404565624956,0.0772166280318117,4,30.75
DB02783,2.07333333333333,-1.03375106984336,0.150626275748291,1,59
DB00002,1.60666666666667,-2.76120946811348,0.00287938641264087,1,897
DB00281,1.60666666666667,-2.66728843285873,0.00382330080011325,1,897
DB00317,1.60666666666667,-2.22478400362839,0.0130478708819528,1,897
DB00530,1.60666666666667,-2.77413359510586,0.00276744718460517,1,897
DB01259,1.68333333333333,-3.54962910172752,0.000192887127450101,2,637.5
DB01269,1.60666666666667,-2.75879556552677,0.0029007407777688,1,897
DB03496,1.91111111111111,-2.63411116046031,0.00421789325327847,3,347.333333333333
DB04988,1.68333333333333,-3.61154520916774,0.000152189004294329,2,637.5
DB05101,1.60666666666667,-2.8163074225164,0.0024289578603565,1,897
DB05294,1.77,-2.63502094567947,0.00420660456624862,2,506
DB05374,1.60666666666667,-2.82948816244758,0.00233112623573028,1,897
DB05424,1.60666666666667,-2.98044106724802,0.00143916807794433,1,897
DB05524,1.60666666666667,-2.95121024207108,0.00158265690548987,1,897
DB05944,1.68333333333333,-3.17685502078877,0.000744407209303731,2,637.5
DB06021,1.68333333333333,-3.00748211504732,0.00131710812311752,2,637.5
DB07602,1.60666666666667,-2.59460589642553,0.00473497179719361,1,897
DB07662,1.65666666666667,-3.88118954946483,5.19733914619595e-05,2,683
DB08916,1.68333333333333,-2.89695238429406,0.00188403470609501,2,637.5
DB09330,1.60666666666667,-2.60609895882241,0.00457899992777968,1,897
DB09559,1.60666666666667,-3.18876799314972,0.000714402507051773,1,897
DB10772,1.86333333333333,-3.33386950224705,0.000428234149692122,4,330.75
DB11731,1.64666666666667,-3.49663374807562,0.00023558411704382,2,717
DB11737,1.60666666666667,-2.90505608583758,0.00183593648518012,1,897
DB11828,1.60666666666667,-2.25341863680845,0.0121163827669527,1,897
DB11963,1.60666666666667,-2.20626202072269,0.0136828294801912,1,897
DB12202,1.60666666666667,-2.61048647258157,0.00452067738542934,1,897
DB12267,1.79466666666667,-4.39915751749381,5.43359649699534e-06,5,389
DB13164,1.60666666666667,-2.40460359241769,0.00809500843458422,1,897
DB15035,1.77777777777778,-3.68009808184393,0.000116572130629127,3,457.666666666667
DB15327,1.60666666666667,-2.3725810727455,0.00883214302954433,1,897
DB04510,1.93,-2.23477070521171,0.0127162030067154,2,101.5
DB00594,2.07333333333333,-1.43234541798655,0.0760224954928296,2,89.5
DB01725,1.92,-1.74101387112126,0.040840573563636,1,148
DB01905,1.92,-1.62988049353043,0.051563378546116,1,148
DB01977,1.92,-1.68636324037813,0.0458629285777113,1,148
DB02287,1.92,-1.63349284963959,0.0511826916760744,1,148
DB02398,1.92,-1.3788323373447,0.0839732269473067,1,148
DB02473,1.92,-1.61541150103759,0.0531108056298044,1,148
DB02526,1.92,-1.71654961152451,0.0430307479371193,1,148
DB02551,1.92,-1.36692117121044,0.0858250076103337,1,148
DB02705,1.92,-1.43747012006156,0.0752922285492798,1,148
DB03046,1.92,-1.53977733278553,0.0618073194967315,1,148
DB03082,1.92,-1.57905160074505,0.0571621108935351,1,148
DB03127,1.96666666666667,-2.58797369805416,0.00482711760053726,3,234.666666666667
DB03136,1.92,-1.67551252469843,0.046916857887137,1,148
DB03159,1.92,-1.65743873650334,0.0487154026334375,1,148
DB03476,1.92,-1.6988433666521,0.044674350049699,1,148
DB03729,1.92,-1.56698375783769,0.0585592440720876,1,148
DB03782,1.92,-1.66255561244702,0.0482007112647344,1,148
DB03865,1.92,-1.44486786365649,0.0742475022619285,1,148
DB03876,1.92,-1.5712262474691,0.0580650526868193,1,148
DB04059,1.92,-1.48455272497002,0.0688311732502098,1,148
DB04172,1.92,-1.85596302524988,0.03172941423861,1,148
DB05254,1.92,-1.71194585578869,0.0434533234866669,1,148
DB06855,1.92,-1.4381499573593,0.0751957552638446,1,148
DB06856,1.92,-1.55261612935647,0.0602574349818948,1,148
DB06857,1.92,-1.55803736987155,0.0596121948783725,1,148
DB07076,1.92,-1.4929104750986,0.0677303113860288,1,148
DB07122,1.92,-1.57284242514181,0.0578776546622155,1,148
DB07129,1.92,-1.53787418829316,0.0620396897702016,1,148
DB07625,1.92,-1.77429419403949,0.0380072502178093,1,148
DB07626,1.92,-1.8618193128387,0.0313142816536475,1,148
DB08072,1.92,-1.42473588137021,0.0771167814563676,1,148
DB08697,1.92,-1.64042338292799,0.0504585833999305,1,148
DB02459,2.35333333333333,-0.102064537875407,0.459352724327104,1,24
DB04491,2.35333333333333,-0.0404470933715161,0.483868342932046,1,24
DB06503,2.35333333333333,-0.132896573145458,0.447137588549476,1,24
DB00125,2.05555555555556,-1.5444659757678,0.0612377438480279,3,90.6666666666667
DB00171,1.97272727272727,-4.4746686722759,3.82649462431624e-06,11,172.727272727273
DB02987,2.27333333333333,-0.23035531846436,0.408907839121454,1,48
DB00028,2.00666666666667,-1.34877168030131,0.0887051568159094,1,84
DB01915,2.09555555555556,-1.68895064743338,0.0456144440655136,3,50.3333333333333
DB06492,2.00666666666667,-1.32796325771428,0.0920951226291836,1,84
DB00852,1.81333333333333,-4.95751431876667,3.57003908108029e-07,6,351.5
DB08813,1.86666666666667,-1.77761625662432,0.0377334509864348,1,258
DB00707,2.12666666666667,-0.865529159459894,0.193374209233917,1,37
DB01048,1.91333333333333,-1.50080385944773,0.0667031500816481,1,245
DB04464,2.09888888888889,-3.226716034533,0.000626098320692863,12,118.5
DB11294,1.98888888888889,-2.35379748089659,0.00929136609723951,3,142.333333333333
DB05121,2.12,-0.891473140736444,0.18633769734177,1,53
DB00048,1.96666666666667,-1.28706561632008,0.0990357092941903,1,118
DB04866,1.96666666666667,-1.48681546275532,0.0685317782179621,1,118
DB11338,1.96666666666667,-2.01233327918646,0.0220924082992989,2,118
DB12872,1.96666666666667,-1.31883625782645,0.0936119299160208,1,118
DB13133,1.96666666666667,-1.56807626580854,0.0584316673923925,1,118
DB08888,1.63333333333333,-2.30136631081346,0.0106854672452795,1,654
DB04487,1.96666666666667,-1.57100400475956,0.0580908592841817,1,118
DB06116,1.96666666666667,-1.55407367439619,0.0600834219452678,1,118
DB13257,1.94666666666667,-1.65276100866765,0.0491897562282902,1,82
DB13949,1.94666666666667,-1.47594664192556,0.0699791084658751,1,82
DB14520,1.94666666666667,-1.37257802098805,0.0849417842746431,1,82
DB15617,1.94666666666667,-1.50499973768983,0.0661620720883341,1,82
DB00893,2.06333333333333,-1.40536358416862,0.0799565948210169,2,49.5
DB02285,2.08,-0.987717223256611,0.161645578509891,1,46
DB09147,2.08,-0.944091779184682,0.172561374954647,1,46
DB09517,2.08,-1.01596114279372,0.154823945339537,1,46
DB13995,2.06333333333333,-1.5265612677932,0.0634350722404892,2,49.5
DB00175,2.02333333333333,-1.67597372104374,0.0468716700554578,2,245.5
DB00227,2.02333333333333,-1.70781112675331,0.0438356969124121,2,245.5
DB00439,2.33333333333333,-0.0188757869942871,0.492470097639629,1,20
DB00641,2.02333333333333,-1.55574891650005,0.0598839048271692,2,245.5
DB01076,2.00666666666667,-2.24254045570813,0.0124632318479864,3,192.333333333333
DB01095,2.02333333333333,-1.66243779121124,0.0482125134221998,2,245.5
DB01098,2.33333333333333,-0.072216697918517,0.471214728426076,1,20
DB03169,2.33333333333333,-0.211277402566973,0.416335407532878,1,20
DB04377,2.33333333333333,-0.228621130012449,0.409581700053566,1,20
DB05317,2.22,-0.764205702943276,0.222372334284823,2,30
DB06693,2.33333333333333,-0.410240019856553,0.340814943222696,1,20
DB08860,2.33333333333333,-0.280012526877576,0.389733947063571,1,20
DB00398,1.72666666666667,-2.34060452719081,0.00962627415791396,1,440
DB04973,1.72666666666667,-2.89355920513044,0.00190451236571603,1,440
DB05190,1.72666666666667,-2.27396340092373,0.0114840935676227,1,440
DB05268,1.72666666666667,-2.31250594957911,0.0103749089143874,1,440
DB08862,1.72666666666667,-2.40179409552966,0.00815744439501878,1,440
DB08896,1.90166666666667,-2.97972027073707,0.00144255858032838,4,209.75
DB08912,1.94333333333333,-2.35532729158219,0.0092531987957777,2,236.5
DB02512,1.89333333333333,-1.59854707824217,0.054960638403575,1,140
DB04326,1.92,-2.33839419399262,0.00968340432514027,2,113.5
DB04733,1.89333333333333,-1.69751207409004,0.044799945172412,1,140
DB08240,1.89333333333333,-1.404998064128,0.080010926964148,1,140
DB09131,2.08,-1.0807797575767,0.13989754743743,1,41
DB00288,1.84333333333333,-2.65464419893094,0.00396960495102621,2,248.5
DB00591,1.96222222222222,-3.55229112997542,0.000190946037524027,6,143.833333333333
DB00741,1.84333333333333,-2.69273683786997,0.0035434090924078,2,248.5
DB00959,1.84333333333333,-2.81950393671663,0.00240489704990249,2,248.5
DB01013,1.84333333333333,-2.35287094348882,0.0093145492326472,2,248.5
DB01222,1.84333333333333,-2.45208907891453,0.00710147484041856,2,248.5
DB01234,1.86222222222222,-3.28117005496815,0.000516886978225821,3,225.333333333333
DB14538,1.84333333333333,-2.71464654123155,0.00331732699729611,2,248.5
DB14539,1.84333333333333,-2.85061637256616,0.00218172898893374,2,248.5
DB14540,1.84333333333333,-2.60223204730351,0.00463095802108103,2,248.5
DB14541,1.84333333333333,-2.42579118942504,0.0076375281040408,2,248.5
DB14542,1.84333333333333,-2.71803281366479,0.00328356624642638,2,248.5
DB14543,1.84333333333333,-2.67097766919985,0.00378153390345404,2,248.5
DB14544,1.84333333333333,-2.35710600714496,0.0092089941272489,2,248.5
DB14631,1.84333333333333,-2.16179209385594,0.0153171025846293,2,248.5
DB14649,1.86222222222222,-3.28964916979261,0.000501561847922647,3,225.333333333333
DB14669,1.84333333333333,-2.622330397776,0.00436653612509022,2,248.5
DB00180,1.75333333333333,-2.13877892556809,0.0162267885130044,1,375
DB00223,1.75333333333333,-2.04138787032013,0.0206061445748462,1,375
DB00240,1.75333333333333,-2.20177772581891,0.013840506608133,1,375
DB00253,1.75333333333333,-2.2241417701229,0.013069453665101,1,375
DB00324,1.75333333333333,-2.14091672593838,0.0161403770358281,1,375
DB00351,1.75333333333333,-2.3900960302771,0.0084219839716732,1,375
DB00367,1.75333333333333,-1.99533977482894,0.0230029173031872,1,375
DB00394,1.75333333333333,-2.1531753559439,0.0156524498544523,1,375
DB00396,1.75333333333333,-2.18012406555103,0.0146241331673876,1,375
DB00421,1.75333333333333,-2.22685320337252,0.0129785431388912,1,375
DB00443,1.75333333333333,-2.28104428286396,0.0112729133067281,1,375
DB00547,1.75333333333333,-2.20788090677321,0.013626288073301,1,375
DB00588,1.75333333333333,-2.2114688924807,0.0135016918608545,1,375
DB00596,1.75333333333333,-2.34590070942498,0.009490581588817,1,375
DB00620,1.75333333333333,-2.00593672962039,0.0224314994337355,1,375
DB00635,1.75333333333333,-2.46490432408328,0.0068524920603312,1,375
DB00663,1.75333333333333,-1.98793311646382,0.0234095437877272,1,375
DB00687,1.75333333333333,-1.99105119057334,0.0232376298536554,1,375
DB00717,1.75333333333333,-2.55675092166597,0.00528274200596734,1,375
DB00764,1.75333333333333,-2.10957007204152,0.0174477022250015,1,375
DB00769,1.75333333333333,-2.34556826659945,0.00949904958781904,1,375
DB00834,1.75333333333333,-2.27966969794562,0.0113136428978381,1,375
DB00838,1.75333333333333,-2.27305267161593,0.0115115030199965,1,375
DB00846,1.75333333333333,-2.06521171634808,0.0194514862107036,1,375
DB00860,1.75333333333333,-2.20661430656295,0.0136705083006676,1,375
DB14596,1.75333333333333,-2.12036979009108,0.0169874361498087,1,375
DB00896,1.75333333333333,-2.13300121877495,0.0164623131103656,1,375
DB01047,1.75333333333333,-2.16123898260542,0.0153384417889688,1,375
DB01130,1.75333333333333,-2.09615379316362,0.0180342751898346,1,375
DB01185,1.75333333333333,-2.25212103957993,0.0121573120317643,1,375
DB01260,1.75333333333333,-2.20150516011732,0.0138501408985119,1,375
DB01380,1.75333333333333,-1.95555472210146,0.0252588155448102,1,375
DB01384,1.75333333333333,-1.98426485468977,0.0236131609805624,1,375
DB01395,1.75333333333333,-1.87314877354587,0.0305239219217,1,375
DB01410,1.75333333333333,-2.08819940047019,0.0183899256905994,1,375
DB02210,1.75333333333333,-2.30036665761336,0.0107137280760842,1,375
DB04630,1.75333333333333,-2.09089790332012,0.01826860855139,1,375
DB05423,1.75333333333333,-2.04210865322545,0.0205703773651679,1,375
DB06781,1.75333333333333,-2.17687258768846,0.0147450376140032,1,375
DB08867,1.75333333333333,-2.1393217417667,0.0162048100259031,1,375
DB08906,1.75333333333333,-2.21501997868488,0.0133793466240788,1,375
DB09091,1.73333333333333,-3.20218956720705,0.000681936065773921,2,423
DB09095,1.98,-2.00812128149237,0.0223152026565489,2,196
DB11619,1.75333333333333,-1.97993714432854,0.023855295990375,1,375
DB11921,1.75333333333333,-2.41854389799634,0.00779138261085336,1,375
DB12637,1.75333333333333,-2.35612517359072,0.00923334690464929,1,375
DB13003,1.75333333333333,-2.34542269610966,0.00950275964533484,1,375
DB13158,1.75333333333333,-2.18479273770301,0.0144520233886899,1,375
DB13867,1.75333333333333,-2.33967402505245,0.00965028871247569,1,375
DB14512,1.75333333333333,-1.90722228904705,0.0282459041773082,1,375
DB14583,1.75333333333333,-2.00705158064302,0.0223720855287768,1,375
DB15566,1.75333333333333,-2.36492347077923,0.00901689851020931,1,375
DB00759,2.01333333333333,-1.14203712940612,0.126719293289701,1,78
DB03297,1.99333333333333,-1.2134359473229,0.112481594810188,1,86
DB04436,1.99333333333333,-1.31891011230851,0.0935995825232843,1,86
DB00129,2.29833333333333,-0.451511216850844,0.325810571289017,4,38
DB02054,2.02666666666667,-1.20760048330446,0.113600486617974,1,44
DB02821,2.02666666666667,-1.16687323073525,0.121630783931702,1,44
DB02059,1.78,-2.74362409240805,0.00303825383587377,2,300
DB03893,1.74666666666667,-2.40079039868373,0.00817985209720206,1,316
DB07347,1.87666666666667,-2.49639499835254,0.0062731403455469,2,196.5
DB09092,1.96777777777778,-3.29576624887985,0.000490768232766592,6,129.833333333333
DB02740,1.97666666666667,-1.93944440883519,0.0262236237306262,2,103.5
DB06226,1.93333333333333,-1.60622647046416,0.0541120796581292,1,129
DB00072,1.76,-2.1355470945258,0.0163581738218986,1,378
DB05773,1.76,-2.15011233075304,0.0157731652415812,1,378
DB06366,1.76,-2.44112594905231,0.00732077367975552,1,378
DB11652,1.83,-2.93041122839416,0.00169256849119421,2,301.5
DB11973,1.86333333333333,-2.73976190491012,0.00307418533338969,2,238
DB14967,1.76,-2.2162030858749,0.0133387983209903,1,378
DB02570,1.98666666666667,-1.58483967304512,0.0565013829683412,1,76
DB06094,1.82,-1.94543662191053,0.0258612253439943,1,323
DB00390,1.89333333333333,-1.66830553175545,0.0476275451861097,1,138
DB00511,1.89333333333333,-1.86163686057778,0.0313271469604158,1,138
DB00774,1.89333333333333,-1.64624536476828,0.0498566264436825,1,138
DB00903,1.98,-1.98767456508213,0.0234238468529156,2,97
DB01021,1.89333333333333,-1.76051477088442,0.0391602826499829,1,138
DB01078,1.89333333333333,-1.72088123543247,0.0426361886441154,1,138
DB01092,1.89333333333333,-1.68565072748018,0.0459315462246189,1,138
DB01119,1.89333333333333,-1.51736766191114,0.0645869419035836,1,138
DB01158,1.89333333333333,-1.68054712730999,0.0464254565344279,1,138
DB01188,1.89333333333333,-1.61278702611115,0.0533953928664963,1,138
