,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB04050,2.17142857142857,0.542579859711623,0.706290445506769,1,4
DB04337,2.17142857142857,0.620358584431642,0.732489133651447,1,4
DB09112,2.17142857142857,0.284150521897773,0.611852484497494,1,4
DB11588,2.17142857142857,0.241741893103186,0.595509916952325,1,4
DB00515,2.31428571428571,0.864036299162051,0.80621602484165,1,14
DB00677,2.31428571428571,0.595559962025247,0.724265384728022,1,14
DB01370,2.08571428571429,-0.132931429147283,0.447123805304228,2,40.5
DB06757,2.08571428571429,-0.179957580145634,0.428592935291013,2,37
DB11397,2.31428571428571,0.55577618605428,0.710818066490041,1,14
DB14517,2.08571428571429,0.0131284234325871,0.505237332734654,2,40.5
DB14518,2.08571428571429,-0.111122247824652,0.455759703392397,2,40.5
DB02512,1.85714285714286,-1.07382589035522,0.141450361862658,1,90
DB04326,1.85714285714286,-1.24807196245874,0.106002352437085,2,76.5
DB04733,1.85714285714286,-0.915788191553572,0.179888999078609,1,90
DB08240,1.85714285714286,-0.842420230480383,0.199776386508363,1,90
DB09131,2.11428571428571,-0.0794516089330889,0.468336710176122,1,20
DB00288,1.88571428571429,-0.803154756609712,0.210942646046854,1,49
DB00591,1.96428571428571,-1.00942458946872,0.15638552529975,4,30
DB00741,1.88571428571429,-0.672302052260757,0.2506957117601,1,49
DB00959,1.88571428571429,-0.815763039377073,0.207317838161352,1,49
DB01013,1.88571428571429,-0.919812988827522,0.178835247275363,1,49
DB01222,1.88571428571429,-0.817914559567329,0.206702988043709,1,49
DB01234,1.88571428571429,-0.875458521445181,0.190662234826356,1,49
DB14538,1.88571428571429,-0.89475587958478,0.185458800106854,1,49
DB14539,1.88571428571429,-0.896530200778098,0.184984828975464,1,49
DB14540,1.88571428571429,-0.941415434685621,0.173246003486182,1,49
DB14541,1.88571428571429,-0.8880520642494,0.18725637302994,1,49
DB14542,1.88571428571429,-0.880189324343021,0.189378377905131,1,49
DB14543,1.88571428571429,-0.874060055494969,0.191042774601704,1,49
DB14544,1.88571428571429,-1.05555364810682,0.145586093554362,1,49
DB14631,1.88571428571429,-0.815770238794268,0.20731577894821,1,49
DB14649,1.88571428571429,-0.823986724778169,0.204973550501014,1,49
DB14669,1.88571428571429,-0.841643780558505,0.199993687762506,1,49
DB02059,1.6,-2.88882894650271,0.00193339677255501,2,166.5
DB03893,1.6,-2.03709733390681,0.0208201445152425,1,175
DB07347,1.6,-1.86321310027471,0.0312161452434545,1,175
DB09092,1.82857142857143,-2.06917248873801,0.019264951685223,5,88.8
DB02570,1.97142857142857,-0.588663837082116,0.27804340066091,1,40
DB06094,1.77142857142857,-1.3232894483624,0.0928695696609803,1,113
DB00390,1.85714285714286,-1.10654996664748,0.134244274746586,1,67
DB00511,1.85714285714286,-0.891165394064453,0.186420223342064,1,67
DB00774,1.85714285714286,-1.01106373077901,0.155992964028562,1,67
DB00903,1.97142857142857,-0.672579664399361,0.25060737131314,2,43.5
DB01021,1.85714285714286,-0.917713818188248,0.179384355720643,1,67
DB01078,1.85714285714286,-1.09779343346742,0.13614734974032,1,67
DB01092,1.85714285714286,-0.978536693132043,0.163904476302775,1,67
DB01119,1.85714285714286,-1.10840826701656,0.133842768106612,1,67
DB01158,1.85714285714286,-0.935540358422093,0.17475494731516,1,67
DB01188,1.85714285714286,-0.974863676105561,0.164813943105738,1,67
DB01244,1.85714285714286,-1.03905011767351,0.149390714142954,1,67
DB01345,1.85714285714286,-0.899462591864564,0.184203156304802,1,67
DB01378,1.85714285714286,-0.87297997117937,0.191336997381706,1,67
DB01396,1.85714285714286,-1.07334856773363,0.141557375825185,1,67
DB01430,1.85714285714286,-1.10033978355669,0.13559205219195,1,67
DB06157,1.91428571428571,-0.912854857128255,0.180659441225755,2,44
DB13996,1.85714285714286,-1.00822272624515,0.156673775023117,1,67
DB14498,1.85714285714286,-0.957642157270652,0.169121616721771,1,67
DB14499,1.85714285714286,-0.989740028877395,0.161150602120669,1,67
DB14500,1.85714285714286,-0.89194060708784,0.186212383883946,1,67
DB14514,1.85714285714286,-0.943625423125306,0.172680547970818,1,67
DB14515,1.85714285714286,-0.905011715953989,0.182729590205607,1,67
DB00536,2.05714285714286,-0.228003385639786,0.409821804241038,1,27
DB00822,2.05714285714286,-0.163574059963351,0.435033233384593,1,27
DB02115,2.05714285714286,-0.174337341555372,0.430800177125339,1,27
DB04381,2.05714285714286,-0.203068374716983,0.419540795015748,1,27
DB02621,1.82857142857143,-0.989875295701445,0.161117537919387,1,62
DB04216,1.75714285714286,-3.28800535912872,0.000504499593818823,8,135.75
DB07384,1.76190476190476,-2.32985166048624,0.00990699632868978,3,130.333333333333
DB07394,1.76190476190476,-2.10144963959855,0.0178007571752934,3,130.333333333333
DB08399,1.76190476190476,-2.50103670143712,0.00619151724255576,3,130.333333333333
DB08629,1.76190476190476,-2.29870700225453,0.0107607913235307,3,130.333333333333
DB11093,2.13571428571429,0.0245420373658438,0.509789873583496,8,33.625
DB11348,2.13571428571429,0.193258315378271,0.576621664812469,8,33.625
DB14481,2.13571428571429,0.295858099909823,0.616330774650472,8,33.625
DB02007,1.88571428571429,-1.33811546113012,0.0904294007277703,2,42.5
DB02076,1.88571428571429,-1.25307144514611,0.105089853441743,2,51.5
DB02093,1.82857142857143,-1.04480773295832,0.148055920082295,1,63
DB02548,1.82857142857143,-1.1437399353407,0.126365753116078,1,63
DB03042,1.82857142857143,-1.09372852467169,0.137037029990397,1,63
DB03581,1.82857142857143,-1.04051135202396,0.149051196372461,1,63
DB03937,1.82857142857143,-1.04027563847513,0.149105929516297,1,63
DB04493,1.9,-1.22311683173386,0.110642786068787,2,41
DB03381,2,-0.402022739778923,0.343833645507599,1,34
DB02401,1.85714285714286,-0.983764460443837,0.16261566865898,1,91
DB03310,2.04285714285714,-0.486415152745494,0.313336424642442,4,24.5
DB03615,1.88571428571429,-0.887416772339026,0.187427278373902,1,89
DB00071,2.17142857142857,0.35888793915821,0.640160538716695,1,24
DB02216,2.17142857142857,0.361066623332448,0.640975178357461,1,24
DB03028,2.17142857142857,0.246252531277761,0.597256623418478,1,24
DB03096,2.17142857142857,0.237473101772975,0.593855107941213,1,24
DB07542,2.17142857142857,0.357846614744287,0.639770948082593,1,24
DB08740,2.17142857142857,0.327921029272188,0.628514313469223,1,24
DB04276,1.82857142857143,-1.09701921527335,0.136316496187299,1,39
DB04653,1.82857142857143,-0.970028670749995,0.166016100619175,1,39
DB07627,1.82857142857143,-1.24689466719599,0.106218061188511,1,39
DB00361,1.62857142857143,-1.74699740162347,0.0403188944154768,1,242
DB00541,1.62857142857143,-1.808770906912,0.0352433009321689,1,242
DB00570,1.62857142857143,-1.70250717559283,0.0443301672482775,1,242
DB01179,1.62857142857143,-2.99398151575322,0.00137681313069081,1,242
DB01394,1.62857142857143,-1.89701426376354,0.0289130277849344,1,242
DB01873,1.71428571428571,-2.07255553372963,0.0191068314657419,2,171.5
DB03010,1.71428571428571,-1.89875092357199,0.0287986162937748,2,171.5
DB05147,1.72380952380952,-2.56955478784825,0.00509146442369306,3,150
DB05284,1.62857142857143,-1.90455461096323,0.0284189957189428,1,242
DB06042,1.62857142857143,-1.7935100978841,0.0364456987310686,1,242
DB06137,1.62857142857143,-1.72197934511501,0.0425366300901234,1,242
DB11641,1.62857142857143,-1.93083169751784,0.0267519345369789,1,242
DB11731,1.62857142857143,-1.72129521286818,0.0425986338661686,1,242
DB12334,1.62857142857143,-1.77159389584495,0.0382309968517148,1,242
DB15534,1.62857142857143,-1.79049578044472,0.0366871224916881,1,242
DB01966,2.05714285714286,-0.19077852887456,0.424349555593372,1,12
DB07908,1.85714285714286,-0.93984845578291,0.173647649848441,1,51
DB00173,2.05714285714286,-0.127826729834017,0.449143048118585,1,16
DB01632,2.05714285714286,-0.271407485556651,0.393038822700743,1,16
DB03506,2.05714285714286,-0.282449901555592,0.3887992779959,1,16
DB00142,2.02857142857143,-0.584244030278896,0.279528071083658,4,42.75
DB00172,2.31428571428571,1.14284514103191,0.873448553575683,4,62.75
DB02510,1.65714285714286,-1.6043609796273,0.0543172534128976,1,134
DB02684,1.65714285714286,-1.7838899692107,0.0372207730826258,1,134
DB03376,1.65714285714286,-1.49367923876522,0.0676297387383444,1,134
DB02108,2.02857142857143,-0.228655794222984,0.409568227811148,1,24
DB02148,2.02857142857143,-0.283236506609831,0.388497772697515,1,24
DB02685,2.02857142857143,-0.259537647414028,0.397610219213603,1,24
DB02855,2.02857142857143,-0.142882035687494,0.443191673217965,1,24
DB03329,2.02857142857143,-0.276723083029573,0.390996373031003,1,24
DB03588,2.02857142857143,-0.253453331326966,0.399958960083821,1,24
DB04126,2.07142857142857,-0.173662687496974,0.431065281469304,2,17
DB04579,2.02857142857143,-0.351608913708651,0.362565789700615,1,24
DB07160,2.02857142857143,-0.215474867677547,0.414698552273001,1,24
DB07219,2.02857142857143,-0.286406608904743,0.387283356726169,1,24
DB07223,2.02857142857143,-0.311723140036902,0.377625470206706,1,24
DB07224,2.02857142857143,-0.407345196217965,0.341877236104075,1,24
DB07225,2.02857142857143,-0.0841788008371419,0.466457136418489,1,24
DB07231,2.02857142857143,-0.366204521635328,0.357106234210305,1,24
DB00615,1.7,-2.1066526902345,0.0175738479444344,2,165
DB00716,1.54285714285714,-2.30456195431696,0.010595559404338,1,242
DB02359,1.54285714285714,-2.51856749745069,0.00589166482321593,1,242
DB02424,1.66666666666667,-2.65940378689213,0.00391395421420686,3,180.333333333333
DB02550,1.54285714285714,-1.87512093842936,0.0303880438042459,1,242
DB02754,1.57142857142857,-2.47622543180816,0.00663898550929464,2,226.5
DB02840,1.54285714285714,-2.12894515701454,0.0166293990523065,1,242
DB03093,1.54285714285714,-2.0088792081323,0.0222749727154208,1,242
DB03137,1.54285714285714,-2.14884536428129,0.015823330000582,1,242
DB03504,1.54285714285714,-2.50482903695099,0.00612552973223087,1,242
DB03749,1.54285714285714,-2.11848428002038,0.0170670374290363,1,242
DB03809,1.54285714285714,-2.4831804972676,0.006510754427268,1,242
DB03899,1.54285714285714,-1.84789510998497,0.032308759042731,1,242
DB04054,1.54285714285714,-2.12371348813843,0.0168470544116698,1,242
DB04254,1.54285714285714,-2.19203431275864,0.0141885145585849,1,242
DB04505,1.54285714285714,-2.20109363671352,0.0138646978386604,1,242
DB04588,1.54285714285714,-2.42968146717266,0.00755604884093383,1,242
DB05134,1.57142857142857,-3.02593556537681,0.00123932558759415,2,226.5
DB06070,1.57142857142857,-3.24048639218196,0.000596629837124919,2,226.5
DB06956,1.54285714285714,-1.89282855203138,0.0291903366226965,1,242
DB06957,1.54285714285714,-2.40625345199019,0.00805853937284369,1,242
DB06958,1.54285714285714,-2.14219451095909,0.0160889165173228,1,242
DB06961,1.54285714285714,-2.30943288451976,0.0104597859937488,1,242
DB06964,1.54285714285714,-1.65278731868231,0.0491870779346215,1,242
DB06969,1.54285714285714,-2.28608842606721,0.0111245429772216,1,242
DB07100,1.54285714285714,-2.72207320802291,0.00324368846916531,1,242
DB07317,1.54285714285714,-2.06876785125,0.0192839383006925,1,242
DB07319,1.54285714285714,-2.25044958706568,0.0122102101335828,1,242
DB07324,1.54285714285714,-1.97572908844889,0.0240927342738784,1,242
DB07325,1.54285714285714,-2.48996699271532,0.00638774796762125,1,242
DB07495,1.54285714285714,-1.91251263075128,0.0279052370568243,1,242
DB07502,1.54285714285714,-2.10071545050974,0.0178329761070502,1,242
DB07594,1.57142857142857,-3.15348677540683,0.000806662690622498,2,226.5
DB07601,1.54285714285714,-2.17335289474052,0.0148768836316,1,242
DB07877,1.57142857142857,-3.16626250686693,0.000772056888265624,2,226.5
DB08194,1.54285714285714,-2.40261014689355,0.00813926568041273,1,242
DB08197,1.54285714285714,-2.26163205978785,0.0118600727602209,1,242
DB08436,1.54285714285714,-1.84215274559559,0.032726405150534,1,242
DB08442,1.54285714285714,-1.78102505913479,0.037454178529808,1,242
DB08443,1.54285714285714,-2.05436624828745,0.0199701286037275,1,242
DB08557,1.54285714285714,-1.98421301846303,0.0236160489355967,1,242
DB08786,1.54285714285714,-2.28526781607746,0.0111485644301333,1,242
DB08787,1.54285714285714,-2.26483621288246,0.0117613661475746,1,242
DB08788,1.54285714285714,-2.30465881445825,0.0105928446131165,1,242
DB08789,1.54285714285714,-2.33665971591702,0.00972844237657656,1,242
DB09221,1.57142857142857,-2.88127452734372,0.00198035249626132,2,226.5
DB12442,1.54285714285714,-2.64798803116568,0.00404861959591649,1,242
DB03758,1.72857142857143,-1.90593695824035,0.0283291926468609,2,149.5
DB08045,1.6,-1.73781830631948,0.0411214169841769,1,211
DB08153,1.6,-2.00456234663629,0.0225049277043747,1,211
DB08292,1.6,-1.84791810043971,0.0323070958132641,1,211
DB08293,1.6,-2.17188588195871,0.0149321358111272,1,211
DB08346,1.6,-2.03629394974566,0.020860423505107,1,211
DB08464,1.72857142857143,-2.47031333937688,0.00674973748956011,2,149.5
DB08465,1.72857142857143,-1.98388239096081,0.0236344761976904,2,149.5
DB04141,1.85238095238095,-2.24090748776374,0.0125160340658173,6,64.1666666666667
DB04799,1.86857142857143,-1.84448468105892,0.0325562681592983,5,57.2
DB07401,1.86857142857143,-2.04948150672171,0.0202075271879439,5,57.2
DB07636,1.91428571428571,-1.4812300866173,0.0692726357103788,3,54
DB07763,1.86857142857143,-1.71143875506731,0.0435000740291044,5,57.2
DB07778,1.86857142857143,-1.94033002939324,0.026169797067557,5,57.2
DB08330,1.86857142857143,-2.07827198394659,0.0188421576629044,5,57.2
DB08453,1.86857142857143,-1.71964791933667,0.0427482300296067,5,57.2
DB08690,1.86857142857143,-1.97766925263295,0.0239830155542213,5,57.2
DB02497,1.91428571428571,-0.829450959666325,0.203424637863417,1,36
DB02846,1.91428571428571,-0.798331389473677,0.21233910350756,1,36
DB02929,1.91428571428571,-0.745464616467979,0.22799544693476,1,36
DB03484,1.91428571428571,-0.63387145018024,0.263082359475632,1,36
DB03935,1.91428571428571,-0.678679603739539,0.248670446146958,1,36
DB03959,1.91428571428571,-0.825256876946614,0.204612884300594,1,36
DB03981,1.91428571428571,-0.729392830914465,0.232880700935494,1,36
DB04985,1.62857142857143,-2.6534683191359,0.00398346244836239,1,122
DB02175,1.97142857142857,-0.455834657812005,0.324254439864552,1,72
DB00197,2.08571428571429,-0.235677366905474,0.406841516910679,1,20
DB00363,2.08571428571429,-0.013639805902334,0.494558673450916,1,20
DB01242,2.08571428571429,-0.0482272541530209,0.480767564890557,1,20
DB01834,2.08571428571429,-0.110655945580227,0.455944590845627,1,20
DB02633,2.1,-0.187771056771806,0.425528062757925,2,13
DB03003,2.08571428571429,-0.212234907386267,0.415961887421082,1,20
DB03619,2.08571428571429,-0.148246000715119,0.441074314768776,1,20
DB03686,2.08571428571429,-0.0860514305356671,0.465712766578431,1,20
DB03814,1.99047619047619,-0.805297242688393,0.210324086277753,3,38
DB04132,2.08571428571429,-0.131694839335982,0.447612833789201,1,20
DB04339,2.08571428571429,0.102687491633853,0.540894499304626,1,20
DB04972,2.08571428571429,0.0611628517899083,0.524385242852024,1,20
DB05460,2.08571428571429,-0.202060344227602,0.419934774549007,1,20
DB07849,2.08571428571429,-0.144193082781556,0.442674001502947,1,20
DB08370,2.08571428571429,-0.00930164310786036,0.49628923479673,1,20
DB11672,2.12857142857143,0.0204857126060752,0.508172045312608,2,18
DB11831,2.08571428571429,-0.158840956172302,0.436897090031632,1,20
DB13014,2.08571428571429,-0.0311587847797415,0.487571454461362,1,20
DB14635,2.12857142857143,0.16982950887077,0.567427890349983,2,18
DB03345,1.77142857142857,-1.43720348197983,0.0753300919577472,1,68
DB04396,1.77142857142857,-1.38084283979925,0.0836636441175221,1,68
DB00131,1.94285714285714,-1.01937363487778,0.154012809004958,2,34
DB02778,1.97142857142857,-0.470920127383807,0.318848887087971,1,19
DB02848,1.97142857142857,-0.491834960473565,0.311418009851163,1,19
DB04175,1.97142857142857,-0.525997737400685,0.29944488951591,1,19
DB05053,1.97142857142857,-0.499632202509123,0.308667039374015,1,19
DB05518,1.97142857142857,-0.489384069904129,0.312284905979509,1,19
DB07270,1.97142857142857,-0.548381473618135,0.291714997351945,1,19
DB07312,1.97142857142857,-0.527608201620316,0.298885649663074,1,19
DB07321,1.97142857142857,-0.562472928786932,0.28689692146447,1,19
DB08484,1.97142857142857,-0.408311029177879,0.341522671542476,1,19
DB02140,2.11428571428571,0.107590174385108,0.542839604274692,1,10
DB03120,2.11428571428571,0.0602688342409245,0.524029238259352,1,10
DB08526,2.11428571428571,-0.0273447302925575,0.489092390289335,1,10
DB12893,2.37142857142857,1.33470802178748,0.909014036458059,2,24.5
DB01197,1.94285714285714,-0.705787573196687,0.24016012558807,1,26
DB02062,1.94285714285714,-0.555320073575735,0.289337875494032,1,26
DB02352,1.94285714285714,-0.703646772920526,0.240826387745326,1,26
DB03424,1.94285714285714,-0.58588435350462,0.278976616255005,1,26
DB05177,1.94285714285714,-0.573809538325775,0.2830483467303,1,26
DB06828,1.94285714285714,-0.601879203489641,0.273627274174473,1,26
DB06851,1.94285714285714,-0.680616367682091,0.248057133717539,1,26
DB06917,1.94285714285714,-0.746798048225682,0.227592736967599,1,26
DB07094,1.94285714285714,-0.611228566828956,0.270524136955814,1,26
DB07099,1.94285714285714,-0.624311152858225,0.266211630444213,1,26
DB07102,1.94285714285714,-0.587245906482654,0.278519282558766,1,26
DB07104,1.94285714285714,-0.563259463180172,0.286629108532186,1,26
DB07196,1.94285714285714,-0.614897703367671,0.269311139816377,1,26
DB07237,1.94285714285714,-0.72630948630256,0.233824532597151,1,26
DB07258,1.94285714285714,-0.667875728603935,0.25210646083438,1,26
DB07259,1.94285714285714,-0.52165056938683,0.300956823514977,1,26
DB07260,1.94285714285714,-0.603419343744396,0.273114878516473,1,26
DB07292,1.94285714285714,-0.541253287793657,0.294166506339895,1,26
DB08040,1.94285714285714,-0.646239735697194,0.259062054759601,1,26
DB08466,1.94285714285714,-0.653978800076725,0.256562732010104,1,26
DB11781,1.98571428571429,-0.650217090656686,0.257776001471406,2,20.5
DB00025,1.8,-2.66387007072041,0.00386236962666091,4,118
DB00945,1.51428571428571,-2.32794862980843,0.00995741578705403,1,257
DB13998,1.8,-2.04981153842242,0.0201914126029816,4,118
DB13999,1.8,-2.30735451823259,0.0105175322736958,4,118
DB01196,1.98571428571429,-0.722783928793955,0.234906321256528,2,21
DB01229,1.97142857142857,-0.629834043753518,0.264401584714557,2,28
DB01248,1.97142857142857,-0.775803298881144,0.218932567928217,2,28
DB01254,1.6,-2.10205964165079,0.0177740258113222,1,265
DB07045,1.6,-2.52816673776288,0.00573299419878284,1,265
DB00114,1.92857142857143,-0.974454920138043,0.164915355915711,2,33
DB03496,2,-0.423663616883878,0.335905576359476,1,14
DB03085,1.94285714285714,-0.583981180583323,0.279616486828784,1,34
DB05107,1.94285714285714,-0.573004858839958,0.283320702063246,1,34
DB00116,1.87619047619048,-1.4655108272779,0.0713908002686012,3,48.6666666666667
DB02358,1.91428571428571,-0.779926557000337,0.217717052849032,1,39
DB04322,1.91428571428571,-0.82017013007505,0.206059563711394,1,39
DB08373,2.14285714285714,0.00776234703466735,0.503096697329163,1,3
DB03017,2.11428571428571,0.0201520214595669,0.508038949283894,1,17
DB03704,2.11428571428571,0.083980037554493,0.533463848291907,1,17
DB04153,2.11428571428571,0.122500919715011,0.548748841174104,1,17
DB00720,1.65714285714286,-2.14462315855261,0.015991494574669,1,165
DB01077,1.74285714285714,-1.97665013818697,0.0240405952902689,2,127.5
DB00148,1.94285714285714,-0.726828324877973,0.233665564572532,1,33
DB13191,1.94285714285714,-0.606608840829646,0.272055265859929,1,33
DB03994,2.02857142857143,-0.292553948645785,0.384931558979977,1,10
DB09095,2.02857142857143,-0.310386028358353,0.37813370880813,1,10
DB06773,1.88571428571429,-1.0046802660966,0.157525416714596,1,80
DB03223,1.6,-2.37995146080895,0.00865745932480674,1,158
DB08348,1.6,-1.83448282320952,0.0332911776171064,1,158
DB11823,1.6,-2.03254950370955,0.0210490287884933,1,158
DB12688,1.6,-1.75153800763822,0.0399266401559799,1,158
DB05798,2.02857142857143,-0.360827109593304,0.359114347807247,1,20
DB00282,2.05714285714286,-0.167659357390282,0.433425635804078,1,21
DB00399,2.05714285714286,-0.181100146378661,0.428144484851766,1,21
DB00630,1.94285714285714,-0.913516727805836,0.180485419960867,2,55.5
DB00710,2.05714285714286,-0.183356938753288,0.427258980455794,1,21
DB00884,2.05714285714286,-0.25278011585273,0.400219067025184,1,21
DB01785,2.05714285714286,-0.148851341809724,0.440835468482851,1,21
DB02508,2.05714285714286,-0.0819840689352172,0.467329690976474,1,21
DB02552,2.05714285714286,-0.19097304584864,0.424273355391513,1,21
DB04714,2.05714285714286,-0.187953179306317,0.425456677233843,1,21
DB06255,2.01428571428571,-0.526686150209291,0.299205777482264,2,38.5
DB06548,2.05714285714286,-0.239541046970691,0.405343035913649,1,21
