Gene,logFC,logCPM,LR,PValue,FDR
CYSRT1,-0.757641652,1.737307003,15.23673675,9.48E-05,6.16E-04
CALM2,-0.758012069,9.248060924,20.06119468,7.50E-06,8.31E-05
TCTN1,-0.758245651,6.697577048,15.59123036,7.86E-05,5.33E-04
CD96,-0.758284987,1.246979789,9.955549055,1.60E-03,0.006072662
TWF1,-0.758322854,6.648329712,31.52015222,1.97E-08,7.31E-07
LSM5,-0.758474224,4.305066669,36.92937504,1.22E-09,7.53E-08
TCEAL8,-0.758576008,5.140302849,46.34488855,9.92E-12,1.30E-09
PEX2,-0.758714884,5.578180216,42.20584283,8.22E-11,7.76E-09
C8orf34,-0.758795878,2.988993127,5.321785709,0.021060419,0.049097669
S100A7,-0.759011243,2.791819298,10.77947696,0.001026317,0.004243382
MIR5047,-0.759669259,5.134624102,19.29818422,1.12E-05,0.000114432
CFAP70,-0.759688631,6.990960435,6.707711143,0.009599686,0.025947731
HLA-DRB6,-0.75974218,2.849910534,12.87092644,0.000333726,0.001705412
COX16,-0.75993023,5.217105409,30.85981218,2.77E-08,9.49E-07
MORN3,-0.760104102,4.955971376,7.65431956,0.005663655,0.016936065
TTC33,-0.76085316,4.288565038,38.0322001,6.96E-10,4.67E-08
LOC107986158,-0.761556833,0.990814609,5.565910198,0.018313487,0.043843313
LOC728024,-0.761872229,1.694166361,18.34154366,1.85E-05,0.000169822
TSPAN1,-0.761951173,10.16154786,15.45992745,8.43E-05,0.000561672
HLA-DQA1,-0.762134836,3.661926441,7.540689129,6.03E-03,1.78E-02
REXO5,-0.762167703,3.31613635,13.78602651,0.000204854,0.001154577
NCF2,-0.762598149,5.859233186,27.79434915,1.35E-07,3.51E-06
TMEM59,-0.762701355,8.551899799,20.03059671,7.62E-06,8.44E-05
DNAJC10,-0.763223065,7.573573518,17.35832787,3.10E-05,2.53E-04
ATP5MPL,-0.763873702,5.385950563,25.18947649,5.20E-07,1.02E-05
ERICH5,-0.763982256,5.347870409,27.8126109,1.34E-07,3.49E-06
LOC105376825,-0.764402389,3.329196238,11.89880912,0.000561698,0.002587819
CRLS1,-0.764861372,5.263432841,47.14594007,6.59E-12,9.22E-10
AMN1,-0.764969724,3.439899081,34.50770425,4.25E-09,2.10E-07
MRPL40,-0.765138326,5.011385436,23.79557102,1.07E-06,1.81E-05
AGBL2,-0.765661862,6.368967963,7.631045707,5.74E-03,1.71E-02
TMEM68,-0.765743339,5.731576536,34.45890201,4.35E-09,2.14E-07
RPL31,-0.765753867,8.282569505,16.09037188,6.04E-05,4.32E-04
RPL26L1,-0.76656285,4.065485936,37.14792637,1.09E-09,6.95E-08
CFAP73,-0.767355771,6.697280247,8.413186577,0.003725092,0.011967797
ELMOD2,-0.767488546,5.462524557,32.49237364,1.20E-08,4.93E-07
CFAP54,-0.767536054,6.2364044,12.3349783,0.000444549,0.002146903
ZCWPW1,-0.767569641,3.608122917,16.51218141,4.83E-05,3.63E-04
APBB1,-0.767880729,3.335602425,10.72363348,0.001057758,0.004358006
C20orf96,-0.767997271,5.810890338,15.39495898,8.72E-05,5.77E-04
DNAAF4-CCPG1,-0.768216091,7.544204023,24.15041512,8.91E-07,1.58E-05
DRC3,-0.768279777,7.304092452,6.10134117,0.013507933,0.034322728
ALG14,-0.76843149,2.782508983,14.27120174,0.000158268,0.000935619
TAX1BP1,-0.768776834,8.204733732,20.89860089,4.84E-06,5.90E-05
NUDT7,-0.769067638,2.305747919,11.71777901,0.000619058,0.002794171
H2AZ1,-0.769262875,6.609859261,30.26783456,3.76E-08,1.20E-06
CBWD1,-0.769796999,3.455605622,24.2685501,8.38E-07,1.51E-05
FNDC11,-0.770333984,3.292674633,10.17093228,0.001426721,0.005521331
WDR49,-0.770392439,6.130366739,22.67634368,1.92E-06,2.87E-05
NCK1-DT,-0.770440222,1.689205659,18.95821593,1.34E-05,1.31E-04
PRDX3,-0.771031018,7.080027117,28.69213536,8.48E-08,2.37E-06
IFT20,-0.772059907,4.713352308,20.59380373,5.68E-06,6.68E-05
ZNF204P,-0.772556719,5.428542624,30.55403795,3.25E-08,1.07E-06
C6orf118,-0.77302569,5.888763258,9.84636019,0.001701681,0.0063544
CEP162,-0.773257239,5.718994613,26.32972552,2.88E-07,6.36E-06
RFX3,-0.774133365,7.07594028,8.557706508,3.44E-03,1.12E-02
NANOS1,-0.77526864,1.748888597,5.334134288,0.020911724,0.048864062
CCDC148,-0.775439495,3.49326258,18.24431609,1.94E-05,1.77E-04
MAPK15,-0.775612604,6.579438114,7.959249539,0.004784225,0.014680946
CCDC189,-0.776890296,5.444280362,9.518762472,2.03E-03,0.007330276
MOSPD1,-0.776898019,4.221636356,46.59108258,8.75E-12,1.16E-09
NAALADL2,-0.777540131,4.546293242,20.25761302,6.77E-06,7.64E-05
PSMD10,-0.77766085,5.810131866,42.75308209,6.21E-11,6.10E-09
IGFBP7,-0.778535567,7.726313362,14.13733107,0.000169938,0.000987232
MDP1,-0.779516036,2.783369614,20.99226271,4.61E-06,5.69E-05
TSTD1,-0.779760029,5.126347839,16.23842058,5.58E-05,4.06E-04
DYDC1,-0.78001583,3.794348222,7.693373053,0.005542395,0.016629385
BNIP3,-0.780670468,3.156761021,21.97597858,2.76E-06,3.83E-05
C9orf72,-0.781529587,5.899528866,23.33667311,1.36E-06,2.19E-05
SOD1,-0.781548904,7.354615856,23.27093338,1.41E-06,2.25E-05
LOC107987116,-0.781871471,1.999691678,7.130409283,0.007578743,0.021493485
LDLRAD1,-0.781904637,7.023769032,5.401931515,0.020114479,0.047300944
CRNDE,-0.78268676,4.706584239,16.21173855,5.66E-05,0.000410449
HSPB2-C11orf52,-0.78291072,4.864249347,26.95921345,2.08E-07,4.98E-06
LRRC46,-0.782953095,7.392148208,7.42393213,0.006436201,0.018799926
VNN2,-0.784032468,5.007118098,23.00588501,1.62E-06,2.50E-05
C11orf52,-0.784218627,4.863846471,27.01671334,2.02E-07,4.88E-06
PFDN5,-0.785029357,7.374062698,18.23499182,1.95E-05,1.77E-04
ARMC2,-0.785299586,5.514069628,10.23231113,0.001380016,0.0053847
PROM1,-0.786103961,7.970401664,9.68744404,0.001855314,0.006823585
BBS9,-0.786237469,5.042027263,21.63900975,3.29E-06,4.38E-05
CCDC103,-0.787275893,5.881197942,13.53282345,0.000234427,0.001282055
NAT1,-0.787418699,5.798036651,24.71351654,6.65E-07,1.25E-05
MED11,-0.787667829,4.259747736,19.86990248,8.29E-06,9.01E-05
SLC27A5,-0.787954109,1.201868758,16.42424564,5.06E-05,0.000375602
DBI,-0.788015582,7.03268515,22.7777549,1.82E-06,2.75E-05
EEF1A1,-0.788106755,10.50040661,12.77420679,0.000351432,0.001776669
WDR93,-0.788236429,4.399388006,8.030311127,4.60E-03,0.014228569
ACSBG1,-0.788395452,4.274085031,6.446248294,0.011118689,0.029239753
COX14,-0.788820676,4.316690694,29.19718815,6.54E-08,1.89E-06
EFCAB11,-0.788918363,4.63272458,22.45397395,2.15E-06,3.13E-05
SDHAF4,-0.789535979,3.413157315,19.02921483,1.29E-05,0.000127351
GPD1,-0.789856459,0.793852772,8.048655744,4.55E-03,0.014101977
AGBL4,-0.790015327,2.284499891,5.435770208,0.019728389,0.046566883
GPM6B,-0.790454414,2.937595115,10.38961442,0.001267261,0.005023843
LOC105371841,-0.790509077,2.04396775,12.91316008,0.00032628,0.001675857
LOC105372578,-0.790779005,5.389533708,33.08277261,8.83E-09,3.80E-07
COMMD8,-0.790900717,4.276276486,36.99705373,1.18E-09,7.39E-08
ZMYND10,-0.791212137,7.869275035,7.938294108,0.004839944,0.014815835
BFSP1,-0.791470211,2.0796447,12.93705533,0.000322141,0.001661936
ARMH4,-0.791590749,3.622523358,9.813632817,0.00173223,0.006447769
TRIQK,-0.791776326,4.895678972,39.90170597,2.67E-10,2.10E-08
HACL1,-0.791942651,4.453488337,33.96430457,5.61E-09,2.64E-07
SVIP,-0.792508328,4.173211193,41.71037666,1.06E-10,9.58E-09
FHAD1,-0.792833681,7.135604409,6.743243117,0.00941034,0.025593145
RMDN2,-0.79288056,2.82863022,16.07770272,6.08E-05,4.34E-04
RIDA,-0.793033449,3.299592713,35.71712905,2.28E-09,1.26E-07
NR5A2,-0.793194611,0.421162353,8.822787967,0.002974918,0.009953267
TP53TG1,-0.79368787,4.705942252,29.20944712,6.50E-08,1.88E-06
APIP,-0.794856248,3.819695303,29.28015447,6.26E-08,1.84E-06
DRAM2,-0.795005928,5.881634875,36.80911014,1.30E-09,7.94E-08
EPPIN-WFDC6,-0.795352845,2.592387781,9.143200283,0.002496441,0.00863331
DNAI2,-0.796593222,6.28398648,8.102818561,0.004419648,0.01376337
OSTCP1,-0.796791242,0.524025454,6.553747851,0.010466347,0.027791767
PRR34-AS1,-0.796810646,1.927026124,9.199491897,0.002420823,0.008416091
SMIM34A,-0.797349796,1.52729391,6.424284392,0.011257026,0.029552137
PECR,-0.797581297,3.577496961,19.20780957,1.17E-05,0.000117996
AZIN1-AS1,-0.797696974,0.671753455,8.312571267,3.94E-03,1.25E-02
PIBF1,-0.797974986,5.849130805,34.54372486,4.17E-09,2.07E-07
LOC105377286,-0.798021156,3.606705283,8.195469492,0.004199513,0.013194727
CHCHD1,-0.79825102,4.737185288,27.53283329,1.54E-07,3.93E-06
CD200R1L-AS1,-0.798325121,3.289059443,10.76420547,0.00103482,0.004272695
LOC101927330,-0.798710004,0.93832032,6.665644117,0.009828912,0.026399048
STK33,-0.798827016,6.013411113,11.90879475,0.000558695,0.002579487
GJB1,-0.799436796,0.20807952,8.691539187,3.20E-03,1.05E-02
DCDC1,-0.799527644,5.704934474,7.49469097,0.006188115,0.018194815
HSF2,-0.799699848,4.376243204,35.96308347,2.01E-09,1.14E-07
C9orf43,-0.799922583,1.485359587,15.62444449,7.72E-05,5.25E-04
MPV17L,-0.800069852,4.07999498,20.27571758,6.70E-06,7.60E-05
ACADM,-0.800221326,5.736712141,43.51337201,4.21E-11,4.39E-09
LINC00964,-0.801502421,3.112311875,8.925629829,0.002811964,0.009489985
TTC23L,-0.801612849,2.84818667,6.548955702,0.010494574,0.027830873
XRCC4,-0.801901056,3.03053495,25.81804503,3.75E-07,7.87E-06
PRUNE2,-0.802108699,4.789709092,12.62497955,0.000380626,0.001896981
TCEAL1,-0.802237646,3.85981154,43.16443078,5.03E-11,5.04E-09
FMO3,-0.803057237,5.335240387,5.395526338,0.020188436,0.047460092
SCP2,-0.803128028,7.125310102,23.73114251,1.11E-06,1.86E-05
ZMYND12,-0.80327232,4.405393826,17.36866887,3.08E-05,0.000251955
NDUFB3,-0.803356251,5.171535654,36.29360133,1.70E-09,9.94E-08
SCGB1A1,-0.803800568,9.86807528,15.01091867,1.07E-04,6.79E-04
CD302,-0.803892335,3.15194115,10.97803004,0.000921984,0.003891848
SAMD15,-0.804028008,5.056487004,9.267405443,0.002332679,0.008179257
GP6,-0.804621172,0.63368645,5.346867681,0.020759533,0.048560987
PLS1,-0.804649452,6.760884914,16.08101825,6.07E-05,4.33E-04
LOC102725191,-0.805725314,2.283550169,9.321739787,0.002264509,0.007988405
FEZF1-AS1,-0.806370772,0.753636424,5.527673699,0.018717976,0.044613832
NEK11,-0.806473188,6.496930862,15.48452451,8.32E-05,5.57E-04
MNAT1,-0.806721522,5.325488299,40.50005804,1.97E-10,1.61E-08
C11orf16,-0.80749489,5.442571057,7.279703107,0.006973806,0.020051784
CCDC138,-0.808658849,4.69848685,19.92035801,8.07E-06,8.83E-05
COMMD6,-0.809935758,5.388041407,27.10232227,1.93E-07,4.70E-06
SMIM22,-0.810067005,5.305475813,16.26908076,5.50E-05,0.000400518
IK,-0.810440436,7.718210391,23.66531289,1.15E-06,1.91E-05
PPIL6,-0.8112421,6.892351265,8.93711624,0.002794335,0.009438921
TMEM14B,-0.812268143,5.535404368,31.28641495,2.23E-08,7.96E-07
HOPX,-0.812878656,2.916696407,21.34150704,3.84E-06,4.93E-05
HLA-DPA1,-0.813278872,4.697438049,12.63031976,0.00037954,0.001894067
ZBED5-AS1,-0.813322664,4.634720887,26.00783659,3.40E-07,7.30E-06
PDE8B,-0.813654663,1.194436404,11.48573414,0.000701324,0.003097054
FGF14-AS2,-0.813780711,1.66215125,9.121953913,2.53E-03,0.008711322
CFAP36,-0.814038171,6.109105036,21.45879766,3.62E-06,4.71E-05
MRPL48,-0.814889727,4.139469576,36.93093297,1.22E-09,7.53E-08
POSTN,-0.81515461,5.801625115,17.92560561,2.30E-05,2.01E-04
TRIM23,-0.815662249,3.982762096,46.00457017,1.18E-11,1.46E-09
MIR99AHG,-0.815827742,2.433201525,9.707778353,0.001834897,0.006761654
BTG4,-0.815887411,4.459525296,9.815465259,0.001730505,0.006444521
ZNF487,-0.816036216,4.307493769,12.96370304,0.000317588,0.001643501
RND2,-0.816096214,2.439284207,8.635970625,0.003295896,0.010818841
GABRB3,-0.816403912,3.693602734,22.79397446,1.80E-06,2.73E-05
EFCAB7,-0.817113408,4.772235222,30.41093972,3.50E-08,1.13E-06
CDKL2,-0.818917045,3.08143941,32.87862098,9.81E-09,4.10E-07
CNGA4,-0.819659472,4.678722821,6.357623593,0.011687798,0.030455569
USP2-AS1,-0.819729111,2.285967853,9.554281598,0.001994836,0.007227693
NUDT12,-0.820164514,4.923782644,49.68065631,1.81E-12,3.14E-10
NEGR1,-0.820430646,0.507302596,5.628636751,0.017669368,0.042679796
C2orf74,-0.820813348,3.45204728,25.33509545,4.82E-07,9.65E-06
SLC13A4,-0.821585407,1.086938388,10.9660197,0.000927979,0.003914198
LOC101929243,-0.821699528,1.780410669,11.70005208,0.000624983,0.002816711
MDH1,-0.823177445,7.198665285,27.02198219,2.01E-07,4.88E-06
AK8,-0.823224927,5.197760879,8.599057031,0.003363371,0.011004484
B9D1,-0.823236759,5.872331435,12.27300754,0.000459557,0.002205991
LOC145694,-0.823349494,3.427054523,13.41070053,0.000250193,0.001350685
VDAC3,-0.823642109,7.029318527,23.98062924,9.73E-07,1.68E-05
LOC105373772,-0.824294213,-0.07644585,5.921232945,0.014959487,0.037234909
NDUFA5,-0.824440854,5.723403061,54.86160022,1.29E-13,3.53E-11
CEP112,-0.825695079,3.957628525,43.32191226,4.64E-11,4.74E-09
OSCP1,-0.8259025,6.081810608,14.2079775,0.000163675,0.000961142
ACYP1,-0.825936339,3.192125195,18.20130959,1.99E-05,0.000179891
LDHB,-0.827466798,8.564738513,21.91191395,2.85E-06,3.92E-05
BBS12,-0.828154248,4.383665522,33.15016698,8.53E-09,3.71E-07
RPP38-DT,-0.828412518,0.543817602,7.664580519,5.63E-03,1.69E-02
ITLN1,-0.828833388,0.549570248,9.545383891,0.002004529,0.007252384
SNORD141A,-0.829012061,9.366086547,14.91963887,1.12E-04,7.06E-04
GPR160,-0.830626249,3.109923502,31.96160214,1.57E-08,6.09E-07
FANK1,-0.831645917,6.501728326,13.06655497,0.000300616,0.001577129
EXOSC10-AS1,-0.831958182,0.738263452,12.97281006,0.000316047,0.001637207
SRP9,-0.832454995,7.62041736,29.9553566,4.42E-08,1.36E-06
LOC646903,-0.832536661,0.801801351,11.0662139,0.00087915,0.003739233
PHGDH,-0.832603519,5.170576201,6.036462998,0.014013332,0.035380561
MTURN,-0.833186822,5.848045486,23.89215797,1.02E-06,1.75E-05
SLC25A5-AS1,-0.833852941,0.680461868,11.05820234,0.000882957,0.003752257
RPS3A,-0.835230147,8.247591745,15.9296569,6.57E-05,4.62E-04
SEM1,-0.835474417,6.008069724,34.34018206,4.63E-09,2.24E-07
KATNAL2,-0.835573236,4.766361333,6.673894693,0.009783516,0.026309844
COX7C,-0.837833127,6.765232935,24.12460199,9.03E-07,1.60E-05
LOC102724945,-0.838192593,0.243055261,7.86769754,5.03E-03,0.015321715
PFN4,-0.838684378,0.900443691,6.676143814,0.009771179,0.026281341
HAUS1,-0.839417291,3.651241719,26.44538164,2.71E-07,6.06E-06
LOC101927355,-0.840256007,3.393996775,22.33935859,2.28E-06,3.28E-05
LOC102724351,-0.840390217,0.529618219,10.80946514,0.001009825,0.004185498
LOC105375368,-0.842503238,4.494732734,31.16112505,2.37E-08,8.37E-07
CMAHP,-0.84257396,6.498702425,11.07878281,0.000873211,0.003720253
PRRT1B,-0.843215137,2.305035007,6.646610376,0.009934464,0.026598004
RUVBL1,-0.844394718,6.910972156,21.45131489,3.63E-06,4.72E-05
CYB5A,-0.84459924,6.260383437,30.27705299,3.75E-08,1.19E-06
LOC105369250,-0.844999463,2.391876511,9.983213414,0.001579738,0.006004353
LINC00908,-0.845236894,2.761572793,9.864569027,0.001684921,0.006301156
DGUOK-AS1,-0.84551853,1.168210757,10.58524169,0.00113994,0.004614711
MB,-0.847578134,4.897839611,15.10954486,1.01E-04,6.50E-04
HLA-DQB1,-0.847955295,3.381135419,13.7920474,0.000204199,0.001151742
GFM2,-0.84804142,6.888281244,29.3910352,5.92E-08,1.76E-06
ZNF214,-0.848462011,4.569866169,15.74504333,7.25E-05,0.000500261
SNORD141B,-0.84850102,1.883113474,12.54140023,0.000398034,0.001967557
RETREG1,-0.849028584,2.531179748,26.78383233,2.28E-07,5.32E-06
KBTBD3,-0.849498801,2.881580867,32.337144,1.30E-08,5.20E-07
LINC01770,-0.850729704,0.63825176,7.352354353,0.006697499,0.019375961
CD59,-0.850817349,9.870921109,21.38805993,3.75E-06,4.84E-05
RPGRIP1L,-0.851069638,5.989757691,11.26104829,0.000791505,0.003420351
WDR54,-0.85215591,5.918397461,9.256552514,0.002346543,0.008213031
C12orf75,-0.852160958,5.792430807,24.72538929,6.61E-07,1.25E-05
KCNRG,-0.852272666,5.284982376,12.82968327,0.000341164,0.001738715
CCDC74A,-0.852761346,6.578289819,8.101001844,0.00442408,0.013774334
SELENOP,-0.853143202,6.232211312,26.55806058,2.56E-07,5.80E-06
TMEM44-AS1,-0.85498006,1.977935063,16.15611366,5.83E-05,4.20E-04
CNTN5,-0.855028987,1.744701042,10.92232108,0.000950125,0.003985041
MDM1,-0.855456085,5.534388553,24.32765927,8.13E-07,1.47E-05
CPVL,-0.855683997,0.819360306,8.019308482,0.004628124,0.014292975
ANGPTL5,-0.855807301,0.264367815,8.373900378,0.003806478,0.012172355
RTCA-AS1,-0.85630462,1.376383636,6.16711561,0.013014663,0.033265629
C11orf65,-0.856742629,1.560886726,13.5955228,0.000226726,0.001252626
RADX,-0.856864916,3.199425503,13.6946139,0.00021507,0.001199633
SERTAD4-AS1,-0.858157407,1.548450997,15.27355262,9.30E-05,6.07E-04
ITGB3BP,-0.858721302,3.72943217,44.07820905,3.16E-11,3.48E-09
EFCAB2,-0.85894572,5.635045799,19.96327566,7.89E-06,8.67E-05
LINC02562,-0.860699882,2.628876976,18.03290351,2.17E-05,0.000193627
LINC00479,-0.861406677,1.137148313,15.25767277,9.38E-05,6.11E-04
MRPS31,-0.861978433,5.457921578,35.9642581,2.01E-09,1.14E-07
DNALI1,-0.86199501,7.596708539,15.33949454,8.98E-05,5.90E-04
LOC100506514,-0.862091653,0.612651912,6.694944914,0.009668666,0.026093831
AKR1C4,-0.86339266,3.89130905,32.17356137,1.41E-08,5.56E-07
IFT52,-0.863636429,5.553784052,25.32068783,4.85E-07,9.69E-06
ARL6,-0.864530226,4.880494995,24.98104994,5.79E-07,1.12E-05
LOC112268267,-0.865780583,2.684870429,15.70617182,7.40E-05,5.08E-04
ANKFN1,-0.866504897,4.912272847,5.714135202,0.016828852,0.041009984
CCDC170,-0.866513511,7.756608309,9.531145319,0.00202014,0.007291413
LINC02331,-0.867081113,3.363533513,15.39892432,8.70E-05,5.76E-04
LOC105379172,-0.867397631,2.572321438,5.598250362,0.017978423,0.043287966
NDUFB1,-0.867908226,4.989797955,33.77271462,6.19E-09,2.87E-07
HCAR2,-0.868547352,5.385408366,41.25472259,1.34E-10,1.17E-08
ZNF833P,-0.870048839,1.029643774,13.28890726,0.000266981,0.00142302
CALML4,-0.871121437,6.059525788,23.11459563,1.53E-06,2.39E-05
LINC02031,-0.871498271,3.873141343,12.99843828,0.000311751,0.001619947
TEKT2,-0.871557073,6.57443178,10.71252959,0.001064124,0.004378145
CLUAP1,-0.872051938,6.56542381,27.12493905,1.91E-07,4.66E-06
ABHD12B,-0.872718234,4.51016006,12.99089028,0.00031301,0.001624815
SULT1B1,-0.872728026,3.21549583,14.62494687,0.000131167,0.000801421
COX6C,-0.873484996,6.104557547,29.88074839,4.59E-08,1.41E-06
GJB7,-0.873560524,1.348715829,8.975303209,0.002736532,0.00929351
LOC107984527,-0.87422072,-0.406586326,6.451638342,0.011085008,0.029161325
CRADD,-0.874377711,3.78605051,42.22278019,8.14E-11,7.74E-09
ERICH3,-0.874384615,7.476263668,5.539233114,0.01859473,0.044404097
MAD2L1,-0.875272461,3.760197018,30.8167912,2.84E-08,9.63E-07
FABP6,-0.875316384,3.358383745,15.47874325,8.34E-05,5.58E-04
IDNK,-0.875649614,3.46435782,18.48558476,1.71E-05,1.60E-04
LXN,-0.875872192,5.213643519,27.71631997,1.40E-07,3.62E-06
ZSCAN4,-0.876381961,3.026208848,18.82903274,1.43E-05,1.38E-04
CCDC74B,-0.878238765,4.742433215,8.348721083,0.003859589,0.012313539
LOC105379827,-0.878597678,2.410990327,7.798808865,0.005228069,0.015832222
MCF2L2,-0.879670937,2.714323928,13.74746423,0.000209103,0.0011711
LOC105371763,-0.87967591,0.882421608,14.96393203,1.10E-04,6.93E-04
LOC105378644,-0.880336522,1.088276871,15.78632112,7.09E-05,4.91E-04
LOC105376740,-0.880767544,0.450221265,6.975638329,0.008262674,0.023027026
RPGR,-0.88258085,5.768322422,19.47783137,1.02E-05,0.000106244
TDRD1,-0.882617635,0.952610658,11.8448995,0.000578195,0.002642877
CNIH3,-0.882630036,0.751130778,10.20106928,0.001403592,0.005447164
CASC8,-0.882641493,1.848848277,12.87546679,0.000332918,0.00170243
FILIP1,-0.883197303,4.628766234,18.13086577,2.06E-05,1.86E-04
GRAMD2A,-0.884201826,4.445658248,9.219440632,0.002394587,0.008334464
IPO11-LRRC70,-0.884481481,5.038121165,44.66520018,2.34E-11,2.62E-09
CBY1,-0.885352149,5.797254669,26.71399738,2.36E-07,5.44E-06
AKR1C2,-0.887751755,7.260406829,21.45150204,3.63E-06,4.72E-05
CAT,-0.887932485,6.940657611,26.76934956,2.29E-07,5.36E-06
FSD1L,-0.888074698,4.803699812,35.55363966,2.48E-09,1.35E-07
HLA-DRA,-0.888331478,6.734269605,15.28347413,9.25E-05,6.05E-04
CCDC121,-0.890416021,3.868024134,21.58967144,3.38E-06,4.47E-05
SLC22A16,-0.890993942,2.727408507,9.140571738,0.00250003,0.008639792
GSTM1,-0.891409786,2.546149137,5.894713886,0.015186397,0.037710014
TMEM67,-0.892337278,6.186728516,16.19043598,5.73E-05,4.14E-04
DEUP1,-0.89243602,3.609227948,7.753845076,5.36E-03,0.016155374
PIGK,-0.892746225,4.791002113,56.65868506,5.18E-14,1.67E-11
TMEM107,-0.894589374,4.284494306,10.2450086,0.001370549,0.005353288
TEX21P,-0.894701456,0.315478926,8.207523574,4.17E-03,1.31E-02
CHST9,-0.895879749,8.251719436,6.636145924,0.009992989,0.026728038
BBOX1-AS1,-0.896020919,1.256018367,17.80415718,2.45E-05,0.00021041
NDUFB6,-0.896368518,4.464110139,58.47574565,2.06E-14,8.54E-12
BBS4,-0.89766347,5.430351425,36.22818902,1.76E-09,1.02E-07
LOC105371267,-0.897880427,8.093717871,9.716010987,0.001826696,0.006739646
ANKUB1,-0.898191102,6.246175921,15.54368276,8.06E-05,0.00054356
SPAG16,-0.898366339,6.435243622,31.60093047,1.89E-08,7.10E-07
FAM104B,-0.899574892,4.594644255,17.07556232,3.59E-05,2.83E-04
LOC107985502,-0.900050914,-0.191828822,8.080378004,0.004474711,0.013902387
LOC100289495,-0.900178516,1.625417464,22.45083836,2.16E-06,3.13E-05
SEC14L3,-0.901121312,3.277738057,10.52371207,0.001178525,0.004736662
CCDC17,-0.902556673,8.35471259,10.16564883,0.001430816,0.005535758
FXYD1,-0.90264844,1.236051346,15.02073201,0.000106337,0.000675939
PRDX5,-0.90327828,8.92967284,19.3799677,1.07E-05,0.000110307
LINC02345,-0.903291413,0.956134614,8.675227984,3.23E-03,1.06E-02
BBIP1,-0.903457791,4.419867731,42.44248712,7.28E-11,7.05E-09
LOC105379047,-0.903461798,1.30327613,7.638070523,0.005714902,0.017052202
LOC102723385,-0.90366263,0.164814887,6.64561904,0.009939994,0.026607569
ACAT1,-0.904855254,5.263138515,34.85016129,3.56E-09,1.81E-07
NEK5,-0.905343323,6.041713789,7.131783801,0.007572935,0.021481045
LOC105371929,-0.906134574,3.755052005,7.559853106,0.005968286,0.017672205
ROPN1B,-0.906135692,2.516751714,11.03996187,0.000891687,0.003778733
SMIM27,-0.90675317,1.878036744,9.431007365,2.13E-03,0.007598855
C15orf65,-0.906800999,2.058155218,16.10937836,5.98E-05,4.28E-04
CYSTM1,-0.907033244,6.126357299,37.25439994,1.04E-09,6.61E-08
IFT57,-0.907230838,7.536096566,19.3839787,1.07E-05,1.10E-04
RIBC1,-0.907262835,5.088466434,18.23344891,1.95E-05,0.000177519
NEK10,-0.909022663,6.488964854,9.769747875,0.001774068,0.006579197
DTHD1,-0.909159487,8.123460907,5.682362797,0.017136276,0.041604874
NME9,-0.909251454,5.003234612,9.691199497,0.001851526,0.006814627
MTTP,-0.909496071,0.9664488,9.114499137,0.002535914,0.008738922
CC2D2A,-0.909696811,7.022721566,7.411842337,0.006479594,0.018904755
ANG,-0.911304074,2.888217994,19.24292882,1.15E-05,0.000116326
STMND1,-0.91253887,5.063520158,13.69613584,0.000214896,0.001199103
LOC107984036,-0.913104043,0.259529779,11.85801264,0.000574138,0.002629102
GLIPR1L2,-0.913387707,1.907400053,26.90591582,2.14E-07,5.09E-06
CNTD1,-0.913606095,2.360439964,11.82322634,0.000584964,0.002668976
RPA3,-0.913664142,4.489733086,41.93610384,9.43E-11,8.69E-09
CNN1,-0.91415285,1.323247269,5.476437872,0.019274498,0.045716823
TSPAN6,-0.914445009,7.357341488,19.29560545,1.12E-05,0.000114509
RBKS,-0.915452318,4.019121874,25.98809316,3.44E-07,7.33E-06
DNAH7,-0.9157305,7.528633816,7.483626409,0.006226255,0.018299838
CD36,-0.915895525,5.253914055,11.93105286,0.00055206,0.002555093
UCN3,-0.917386707,0.446829394,5.751993389,0.016469958,0.040356603
CCT6B,-0.917911446,3.014055848,37.97849318,7.15E-10,4.78E-08
C2orf76,-0.918078097,3.190570987,28.82733466,7.91E-08,2.23E-06
SNORD2,-0.920070638,0.586651137,6.25654158,0.012373552,0.03184178
WDR38,-0.920136349,7.054011276,7.943179998,0.004826894,0.014781873
IFT74,-0.921437214,5.886635652,43.81987506,3.60E-11,3.83E-09
SPEF2,-0.921703976,7.015070966,7.861726812,0.005049215,0.015354452
CATIP,-0.922627652,4.800700629,7.434457578,0.006398665,0.018722845
NRAD1,-0.922871353,2.156316153,6.139503066,0.013219446,0.033742848
HMGN5,-0.924154481,3.235793267,25.32989596,4.83E-07,9.66E-06
ERICH6-AS1,-0.925168846,2.926320519,13.09630674,0.000295879,0.001555652
LOC105373887,-0.926095617,0.759054061,7.384718459,0.006578037,0.019131301
SLC27A2,-0.926320821,6.604356938,10.78666748,0.001022338,0.004229244
C22orf23,-0.927672242,3.227897078,9.256462945,0.002346658,0.008213031
C4orf47,-0.928168017,4.327958814,7.877900183,0.005004255,0.015250871
NME7,-0.929290214,5.715818596,41.94580788,9.38E-11,8.69E-09
PIP,-0.930426458,1.246433353,11.84150315,0.00057925,0.002646168
HSD17B13,-0.930504961,1.187109749,13.62641426,0.000223025,0.001235796
ROPN1L,-0.930821924,6.604242893,7.189868908,0.007331634,0.02090233
