Gene,logFC,logCPM,LR,PValue,FDR
STRADB,0.594620404,2.705285592,6.396275239,0.011436005,0.996621727
DUSP8,1.065918277,3.175614172,6.383818323,0.011516541,0.996621727
LOC105373989,-1.485718481,-0.166045927,6.346199532,0.011763304,0.996621727
NR1D1,0.926663904,4.171373654,6.323013688,0.011918091,0.996621727
DTX3L,0.813305548,6.010363424,6.316359131,0.011962901,0.996621727
PARP9,0.953234849,6.765153842,6.308994953,0.012012692,0.996621727
TRA2A,0.587912262,6.09471817,6.267533582,0.01229702,0.996621727
NFKBIA,0.981822986,6.725033571,6.243515307,0.012464883,0.996621727
ELOVL7,1.21212512,1.595657435,6.220681676,0.012626649,0.996621727
IFITM2,0.989795061,5.415178565,6.206565483,0.012727734,0.996621727
UAP1L1,0.969983301,2.477598559,6.19617736,0.012802653,0.996621727
INA,2.226522381,2.471161259,6.185772264,0.012878149,0.996621727
GBP1,0.89422491,4.670735674,6.177564108,0.012938027,0.996621727
PLAU,1.947550242,7.04997856,6.16980808,0.012994871,0.996621727
FOSB,1.592623507,1.659856012,6.150228478,0.013139513,0.996621727
UBE2L6,1.033557543,6.009819686,6.146486359,0.013167345,0.996621727
ACSS3,-1.016864414,1.196116589,6.145904767,0.013171676,0.996621727
SOCS1,1.804994803,-0.208853121,6.11995052,0.013366454,0.996621727
ETV7,0.973599247,2.811506077,6.096500664,0.013544984,0.996621727
RELB,0.901057589,3.641857645,6.038635582,0.013996097,0.996621727
SLC15A3,1.245862273,2.61399465,6.005354395,0.014262529,0.996621727
CREB5,1.549240041,1.746724011,5.93724195,0.014824199,0.996621727
KLHDC7B,1.515242572,5.232221071,5.934806629,0.014844697,0.996621727
CXorf49B,1.758387095,-0.273700014,5.931450121,0.014872998,0.996621727
MLKL,1.174472762,2.59426091,5.888699784,0.015238347,0.996621727
DUSP4,1.031008742,5.091556793,5.881176991,0.015303588,0.996621727
MB21D2,0.759925581,2.329690997,5.880276744,0.015311415,0.996621727
PPM1K,0.596435974,4.196986262,5.867313099,0.015424577,0.996621727
MAST4-AS1,-0.679754684,1.599683853,5.865998462,0.015436101,0.996621727
TNFSF14,2.619417349,1.672146178,5.863266217,0.015460079,0.996621727
NCOA7,1.235064158,6.912694664,5.758447067,0.016409569,0.996621727
ZBTB16,-0.934823063,3.421130045,5.74854992,0.016502273,0.996621727
H2BC21,0.679889436,5.140042465,5.722404388,0.016749778,0.996621727
C10orf95,-0.785966649,4.425313966,5.687243963,0.017088672,0.996621727
SHFL,1.025414654,4.990656342,5.617531689,0.017781675,0.996621727
PIP4K2A,0.628603348,3.527870388,5.613934891,0.017818208,0.996621727
MIR1244-3,1.258581294,3.525095433,5.601185088,0.017948333,0.996621727
SHISA5,0.795834754,6.770133313,5.600420885,0.017956163,0.996621727
C9orf40,0.750425074,1.463235592,5.600303781,0.017957364,0.996621727
MSMO1,0.791649764,5.909957523,5.596186647,0.017999614,0.996621727
MARCKS,0.895143746,7.257237261,5.594764714,0.01801423,0.996621727
IQCD,-0.71548592,5.716773657,5.594327597,0.018018726,0.996621727
TIGD2,0.736874233,2.704937226,5.54765429,0.018505471,0.996621727
NMI,0.746303586,4.659338225,5.547288991,0.018509334,0.996621727
TAP1,0.980620725,6.00320123,5.54449511,0.018538904,0.996621727
CD47,0.733680904,6.508519803,5.532644399,0.018664875,0.996621727
LINC00519,1.840399909,0.550456641,5.525438493,0.018741905,0.996621727
LYPLAL1,0.583753134,3.57745826,5.508912638,0.018919806,0.996621727
SIK1B,0.831782676,5.7839642,5.506158091,0.018949628,0.996621727
PLSCR1,0.757661775,6.328635268,5.478797096,0.019248501,0.996621727
PHF11,0.610013605,4.42065054,5.473379665,0.019308252,0.996621727
DUSP1,0.54956304,6.008468788,5.451241514,0.019554426,0.996621727
BTD,-0.525270911,5.084394775,5.448657905,0.019583366,0.996621727
HCG4,0.833373947,1.639887118,5.446408706,0.019608596,0.996621727
SPRR3,-1.636897186,6.983585588,5.381504415,0.020351321,0.996621727
TMEM140,1.375227022,3.38113839,5.317078571,0.021117387,0.996621727
TSEN15,0.534792582,3.525992133,5.313024365,0.021166581,0.996621727
LINC02038,-0.72967283,1.364793691,5.308591229,0.021220509,0.996621727
MUC21,-1.188469427,3.914950988,5.283562411,0.021527658,0.996621727
CPEB2,0.920672309,3.815956815,5.276092829,0.021620212,0.996621727
TEX55,-1.194649698,0.353216917,5.264616136,0.021763222,0.996621727
MIR1244-2,0.632744255,5.165146766,5.243923559,0.02202355,0.996621727
LOC107984251,1.258686452,0.882761681,5.225486459,0.02225822,0.996621727
ABI3BP,-1.216473478,2.621301769,5.220250143,0.022325339,0.996621727
NR4A3,1.381403488,1.304256224,5.207889293,0.022484615,0.996621727
PGRMC2,0.552470639,5.041314191,5.202768362,0.022550946,0.996621727
ZNF232,-0.578452886,3.852034593,5.199591997,0.02259219,0.996621727
LOC107986261,-1.299772189,-0.160861424,5.191107978,0.022702738,0.996621727
NOL6,-0.50835535,6.10003993,5.1817367,0.022825498,0.996621727
ARFIP2,-0.485383324,6.229053571,5.165232143,0.023043378,0.996621727
LOC102723834,1.551550456,0.688672863,5.15199222,0.023219718,0.996621727
EFL1P1,-0.790681501,1.722665277,5.151707146,0.02322353,0.996621727
CALML4,-0.616072488,6.080713958,5.142221682,0.023350747,0.996621727
NT5E,0.959579507,4.357130633,5.133055166,0.023474373,0.996621727
LOC107986558,-1.15535764,1.251807968,5.131209485,0.023499347,0.996621727
LY6E,0.90152547,8.084361851,5.11668326,0.023696867,0.996621727
CCL5,1.691952638,-0.113706129,5.112099229,0.023759555,0.996621727
CD101,0.477510021,5.404364498,5.108307219,0.023811542,0.996621727
LATS2,0.77708748,3.906326611,5.105269233,0.023853277,0.996621727
CD177,-1.004794631,1.550484248,5.099944581,0.023926608,0.996621727
PML,1.101789789,6.016722649,5.089002963,0.024078031,0.996621727
COL9A3,-0.804443323,0.801643896,5.077731789,0.024235055,0.996621727
BMP3,1.094967105,3.090785745,5.070248673,0.024339892,0.996621727
TG,1.321331609,0.752545786,5.061553198,0.024462305,0.996621727
NFKBIZ,0.901658091,5.593097637,5.046092426,0.02468154,0.996621727
CERNA1,-0.814213179,0.270327174,5.040347074,0.024763528,0.996621727
GPCPD1,0.605049489,5.388376718,5.032835015,0.024871155,0.996621727
HDAC9,1.631790369,5.392183283,5.022352212,0.025022156,0.996621727
LGSN,0.708330019,1.879928307,5.017139487,0.025097597,0.996621727
CXCL3,2.163966959,3.985204469,5.016638505,0.02510486,0.996621727
TOR1B,0.900397819,5.134058372,4.997251359,0.025387606,0.996621727
RDH10,0.575089944,7.917347664,4.995800992,0.025408891,0.996621727
GGT1,1.107903569,3.091091875,4.969987348,0.025790836,0.996621727
GPA33,-1.052784206,0.797573391,4.968153966,0.025818189,0.996621727
STX19,0.766991483,2.737380884,4.966001083,0.025850347,0.996621727
RAP1GDS1,0.461841553,4.722975085,4.961907147,0.025911615,0.996621727
FKBP9P1,0.680422343,1.544907878,4.952327923,0.026055562,0.996621727
MIR10399,0.936378695,0.709161522,4.949853358,0.026092882,0.996621727
PARP14,0.589571137,7.215594074,4.930919624,0.026380275,0.996621727
UBE2B,0.551894,4.958633668,4.920227547,0.026544021,0.996621727
FAM47E-STBD1,-0.496725931,5.655926054,4.898265199,0.026883689,0.996621727
GLMN,0.647701577,2.41394602,4.894688159,0.026939438,0.996621727
FGF13,0.993420726,0.523762812,4.894654978,0.026939956,0.996621727
HLA-J,0.69391383,4.432527159,4.878074214,0.02719995,0.996621727
LOC112268036,-0.784904708,2.127791084,4.875147174,0.027246117,0.996621727
MMD,1.089478907,2.584008797,4.872025294,0.027295448,0.996621727
MPHOSPH6,0.642228337,4.00198309,4.858987519,0.027502471,0.996621727
CCL20,2.069659744,5.015791375,4.853029994,0.027597612,0.996621727
IL32,2.411670518,4.878438155,4.850584771,0.027636761,0.996621727
DNAJB9,0.636512566,4.418760148,4.845425555,0.027719552,0.996621727
TNNC1,-1.066734349,1.890805027,4.844418626,0.02773574,0.996621727
RASD2,1.494096635,1.912598916,4.838733067,0.027827332,0.996621727
SIK1,0.792005716,2.634692904,4.83687958,0.027857259,0.996621727
SNORD2,-0.938699062,0.255465476,4.80927907,0.028306885,0.996621727
RHOB,0.411089058,5.153349177,4.804075593,0.028392495,0.996621727
APOM,-1.067981792,0.784806652,4.793522237,0.028566953,0.996621727
SLC25A28,0.829991568,4.885561057,4.777630583,0.028831765,0.996621727
A2M,-1.015287466,0.394810798,4.777390569,0.028835784,0.996621727
LOC105376106,-0.881704191,1.878485251,4.744828478,0.029386483,0.996621727
ITGA4,2.348643353,2.263001694,4.743858201,0.02940306,0.996621727
DRC1,-0.796979507,7.153571772,4.742529256,0.02942578,0.996621727
TSC22D3,-0.490380848,6.063995641,4.73234959,0.029600422,0.996621727
LINC01235,2.961754104,-1.489802119,4.729658235,0.029646776,0.996621727
KIF20A,-0.634662068,3.342291779,4.716071485,0.029881938,0.996621727
RRAS,0.929170166,4.641600025,4.713440971,0.029927691,0.996621727
PFKFB4,0.893066937,3.122890373,4.713247531,0.029931059,0.996621727
LEMD1,-1.310651664,1.214799079,4.710073121,0.029986376,0.996621727
SRM,0.883346026,4.129792924,4.704518476,0.030083428,0.996621727
SPICE1,-0.569823998,4.692766755,4.689538969,0.030346789,0.996621727
TYMP,0.888151047,6.363521466,4.687256131,0.030387135,0.996621727
BMP1,0.783425069,5.720384157,4.681997858,0.03048028,0.996621727
PTGS2,2.081905412,4.382677517,4.678760277,0.030537779,0.996621727
LINC02246,0.977873561,1.495191666,4.678173609,0.03054821,0.996621727
GCSH,0.815533981,1.61227794,4.672554976,0.0306483,0.996621727
BCL10,0.530876846,4.635310516,4.651479382,0.031026797,0.996621727
PLEKHH1,0.599785737,5.652319877,4.642021957,0.031198224,0.996621727
CLEC2B,0.866097823,3.872591277,4.626238226,0.031486527,0.996621727
ARHGAP19-SLIT1,-0.842521961,1.910790654,4.603930931,0.031898736,0.996621727
TMPRSS11B,-2.737988631,1.96220327,4.599099397,0.031988756,0.996621727
DDX46,-0.469538418,6.233864581,4.598364861,0.032002465,0.996621727
SCOC,0.696839886,5.671184912,4.596772477,0.032032205,0.996621727
SPRY1,0.560576294,4.051087649,4.57962917,0.032354216,0.996621727
SNRPE,0.565635585,3.636605413,4.567304389,0.032587805,0.996621727
STARD5,0.705278618,3.406993291,4.547669632,0.032963581,0.996621727
FJX1,0.825630575,3.197539338,4.547361576,0.032969513,0.996621727
MMP7,1.58117519,5.167326046,4.546517469,0.032985772,0.996621727
LINC00964,-1.14718298,1.882859912,4.531608918,0.033274321,0.996621727
ELOA-AS1,-1.043969134,1.743861694,4.528559787,0.033333659,0.996621727
TNFAIP2,1.036640627,6.441976273,4.520897455,0.033483263,0.996621727
MAPK8IP2,1.324163588,1.267644443,4.518081456,0.03353842,0.996621727
IL15RA,1.163166221,2.728525719,4.512513538,0.03364776,0.996621727
RPTN,-1.83827756,3.258355614,4.51063853,0.033684664,0.996621727
SNORA105B,0.794619632,1.815538386,4.505234388,0.033791265,0.996621727
ZHX2,0.613677967,3.855780714,4.502184759,0.033851577,0.996621727
ERAP2,0.863428056,5.554016646,4.499068465,0.033913323,0.996621727
NUDT11,1.035267278,1.699245246,4.48981484,0.034097371,0.996621727
SLC12A4,0.531434039,4.952816819,4.487994505,0.034133698,0.996621727
FAP,2.51874321,5.101842176,4.485648178,0.034180583,0.996621727
VEGFC,1.003746217,2.707716548,4.484450975,0.034204531,0.996621727
CRNN,-4.505692175,2.746540416,4.482905616,0.03423547,0.996621727
TP53,0.700872685,5.134771327,4.47140406,0.034466658,0.996621727
KCNK5,-0.71670994,5.209453744,4.457539132,0.034747522,0.996621727
THSD1,1.006923647,3.367039947,4.442351872,0.035057921,0.996621727
CATSPERB,0.721367209,1.286426013,4.442290738,0.035059176,0.996621727
LOC101929188,-0.742454512,0.979959421,4.441111685,0.035083396,0.996621727
KLF6,0.990463622,6.801955639,4.439425262,0.035118068,0.996621727
IRF1,0.497917175,5.883949795,4.435122157,0.0352067,0.996621727
SETDB2-PHF11,0.463579473,4.831779384,4.434446129,0.035220646,0.996621727
LBH,-0.501759091,5.402439913,4.426095181,0.035393393,0.996621727
RRAGC,0.784178269,4.699344846,4.401670963,0.035903736,0.996621727
LOC105375368,-0.492617062,4.735125827,4.400205434,0.035934602,0.996621727
CBY1,-0.519733986,6.019842054,4.391169711,0.03612552,0.996621727
PHKG1,-1.254260398,0.973414913,4.381994248,0.036320479,0.996621727
WEE2-AS1,-0.561588563,2.971609689,4.380929378,0.036343176,0.996621727
APOL2,1.027973772,5.406559834,4.371073997,0.036553946,0.996621727
ATP10A,1.09847265,1.442948829,4.368478402,0.036609669,0.996621727
APOL1,0.806373943,6.785975714,4.367514414,0.036630386,0.996621727
FAM210A,0.626994156,2.708908463,4.35753555,0.036845572,0.996621727
LOC285074,-0.553049316,1.664661223,4.35527297,0.036894546,0.996621727
ARL8B,0.68481408,6.210915645,4.350998901,0.036987246,0.996621727
PODXL2,0.923562751,1.194171069,4.349261255,0.037025003,0.996621727
ANKRD1,2.554716069,3.180511676,4.347227824,0.037069239,0.996621727
LOC107984576,-0.828001082,1.049090354,4.343719492,0.03714569,0.996621727
PLAAT3,-0.525779466,3.442224015,4.336585028,0.03730167,0.996621727
ZNF324,-0.426797435,3.83174437,4.336133718,0.03731156,0.996621727
ADM,1.233593468,3.267452108,4.333083966,0.037378464,0.996621727
GNG10,0.595389666,4.811305431,4.330200259,0.03744184,0.996621727
ZNF404,0.795718807,1.102441296,4.32139591,0.037636036,0.996621727
BBS4,-0.721906531,5.087630007,4.316626043,0.037741685,0.996621727
IGSF10,-0.811918014,5.117673045,4.307329138,0.037948497,0.996621727
EPGN,1.798192444,3.882869692,4.291527155,0.038302747,0.996621727
NRAV,-0.752085206,5.581713123,4.289409051,0.038350493,0.996621727
ABCB11,-0.734202742,3.549143969,4.289169494,0.038355897,0.996621727
C2CD4A,1.805174817,2.524818489,4.283687498,0.038479781,0.996621727
TM4SF19-TCTEX1D2,-0.679135205,4.004263292,4.277632469,0.038617102,0.996621727
FBXL14,-0.565856096,3.62189505,4.272877897,0.038725291,0.996621727
RND3,0.904431988,7.338861134,4.272753923,0.038728116,0.996621727
LOC105377297,1.76421275,0.846938421,4.271823821,0.038749319,0.996621727
MN1,0.94442928,1.936606482,4.26960985,0.038799838,0.996621727
GOLT1B,0.739484891,4.461203315,4.266187643,0.038878063,0.996621727
SOCS3,0.760109505,3.78830115,4.264865642,0.038908326,0.996621727
RUVBL1,-0.65696374,6.806192727,4.25815831,0.039062249,0.996621727
L1CAM,3.757166829,2.224233984,4.25535951,0.039126666,0.996621727
LOC105375591,-0.927472629,0.47995054,4.242746796,0.039418344,0.996621727
APOL3,0.519826496,3.367220055,4.239769701,0.039487523,0.996621727
ST3GAL6,0.789088701,0.721548809,4.234561582,0.039608852,0.996621727
CES1,-0.687800625,6.299588664,4.233473644,0.039634246,0.996621727
POU2F2,1.886394839,2.272657167,4.226885668,0.039788385,0.996621727
ZNF35,-0.45435229,2.902708665,4.221789888,0.039908042,0.996621727
CDIP1,0.625654729,4.531774774,4.208483048,0.040222292,0.996621727
TRIM14,0.579438525,5.873528926,4.204264591,0.040322455,0.996621727
ALG6,0.557330798,3.523785369,4.203990454,0.040328973,0.996621727
STARD4,0.757085663,4.892324046,4.199592778,0.040433688,0.996621727
GBP4,0.790049764,4.264135665,4.196720857,0.040502226,0.996621727
CCDC183,-0.701819389,0.887879944,4.191691077,0.040622556,0.996621727
RFC1,-0.438344403,5.506128267,4.189049774,0.040685896,0.996621727
ZNF610,0.582488863,1.986687921,4.186709858,0.040742095,0.996621727
DNAJC25-GNG10,0.582154437,4.818456687,4.184002885,0.040807211,0.996621727
ATF3,0.731712847,5.654380504,4.183912863,0.040809378,0.996621727
SRSF5,-0.458489322,8.031163966,4.1791805,0.040923484,0.996621727
NCF1,1.962590366,-0.474877682,4.178330999,0.040944003,0.996621727
COL1A1,1.351863343,6.56056166,4.164380063,0.041282518,0.996621727
PTP4A1,0.680700751,6.733074082,4.162987907,0.041316459,0.996621727
CCZ1B,0.488805126,3.044680821,4.157136268,0.041459444,0.996621727
TRMO,-0.429772218,4.092832304,4.152824954,0.041565124,0.996621727
TMSB10,0.867667712,8.789288271,4.149219679,0.041653715,0.996621727
PKIG,-0.526734905,5.642127624,4.149026069,0.041658478,0.996621727
MIR4687,-0.822530322,0.712691146,4.146517083,0.041720255,0.996621727
GAS8,-0.506555703,5.921137136,4.130650449,0.042113161,0.996621727
RNF114,0.524459919,6.388575641,4.128738779,0.042160762,0.996621727
LOC100507516,0.450588644,4.355374245,4.128155468,0.042175297,0.996621727
LOC105374890,-1.197634586,0.103719036,4.124808333,0.042258807,0.996621727
GADD45G,-0.757580892,0.913662447,4.115702386,0.042486879,0.996621727
LHFPL6,1.231517585,2.209658649,4.114932292,0.042506227,0.996621727
TLR4,0.817161488,3.845600898,4.111765604,0.042585882,0.996621727
EGFL7,1.550541047,-0.222276278,4.111739441,0.042586541,0.996621727
HEBP1,0.731072729,3.867766745,4.110618673,0.042614771,0.996621727
TMEM51,0.893556211,4.159191245,4.10777252,0.042686548,0.996621727
THBS1,1.312224958,7.14218238,4.104605234,0.042766574,0.996621727
ZNF121,0.424355254,4.534253363,4.101130551,0.042854549,0.996621727
GGTLC2,1.182137022,0.897219426,4.097833083,0.042938212,0.996621727
LOC105374918,1.115460925,0.958406534,4.085227637,0.043259624,0.996621727
EEF1AKMT3,0.507120605,2.018472298,4.07989172,0.04339644,0.996621727
EIF2AK2,0.878010003,6.547880603,4.07097374,0.043626119,0.996621727
EFCAB8,1.195234395,0.651803123,4.06834612,0.043694036,0.996621727
TCTE3,-1.024034817,0.52192165,4.066851996,0.043732704,0.996621727
SRPX,1.57318114,0.951336373,4.063662808,0.043815363,0.996621727
TAGAP,1.150829306,1.160319902,4.061302804,0.043876636,0.996621727
CSRNP1,0.575653244,3.479831646,4.060155312,0.043906461,0.996621727
PRRX2,0.965425765,2.224583226,4.056924628,0.043990546,0.996621727
STMP1,0.44148019,4.910529414,4.054227098,0.044060885,0.996621727
SNORA104,0.657399814,3.06003985,4.052179988,0.044114342,0.996621727
ZNF655,0.388677301,5.728511512,4.051675286,0.044127532,0.996621727
TMC7,0.720640866,2.955389526,4.037591065,0.044497296,0.996621727
DUSP6,0.812346792,6.11332002,4.034954687,0.044566872,0.996621727
JPT1,0.56213538,6.225577412,4.030091172,0.044695525,0.996621727
ANG,-0.987982502,2.731177161,4.026392908,0.044793616,0.996621727
TGFB2-OT1,1.288830727,4.08593963,4.023173964,0.044879178,0.996621727
VNN1,0.98671611,3.350756671,4.013343214,0.045141555,0.996621727
MSC-AS1,2.871914221,-0.769675373,4.011372048,0.045194358,0.996621727
PGBD5,1.071970054,2.536269729,4.007831648,0.045289361,0.996621727
BTN3A3,0.559279915,4.208735905,3.995303904,0.045627224,0.996621727
ANKRD29,0.755503213,1.779521622,3.992120266,0.045713506,0.996621727
LINC02767,-0.722170035,1.280351647,3.98922117,0.045792226,0.996621727
EGR2,1.326986558,1.884019882,3.987816214,0.045830427,0.996621727
COA6,0.49691898,3.797551361,3.97972837,0.046050989,0.996621727
SPARC,1.535445757,5.613537038,3.976761739,0.046132172,0.996621727
LOC107986372,0.62002865,1.414259188,3.976296427,0.046144919,0.996621727
MARVELD1,0.836488551,4.484855377,3.975972151,0.046153804,0.996621727
NEXN,2.020788179,2.900629462,3.973686099,0.046216496,0.996621727
TUBA1A,-0.652862552,9.225161717,3.97122136,0.04628419,0.996621727
PRRT2,-1.091386074,2.105925665,3.969246067,0.046338516,0.996621727
ADA,0.698475914,2.22941187,3.965985935,0.046428325,0.996621727
ZDHHC14,1.080767785,2.610055462,3.960210305,0.046587883,0.996621727
CUTC,-0.456124523,3.42916609,3.960005213,0.046593559,0.996621727
ALMS1,-0.746265847,6.326835275,3.953730947,0.046767569,0.996621727
LSP1,-0.741598102,4.124311904,3.939582271,0.047162487,0.996621727
SDCBP2-AS1,-0.53821859,2.439072665,3.937131838,0.04723124,0.996621727
THSD7A,2.478368552,1.165518039,3.935290355,0.047282977,0.996621727
EZR,-0.47146648,10.16543631,3.932986002,0.047347803,0.996621727
CCDC90B,0.513375908,4.916607349,3.93022547,0.047425585,0.996621727
CALHM5,2.092218457,3.203596552,3.929292392,0.047451907,0.996621727
TBC1D8,-0.542871345,6.657444434,3.927744303,0.047495611,0.996621727
EPHA4,-0.524012824,5.785763273,3.920360986,0.047704636,0.996621727
CHGB,1.511609207,-0.181320332,3.919595036,0.047726376,0.996621727
RTP4,0.797647774,3.994113936,3.914061656,0.047883739,0.996621727
CES1P1,-0.664999069,3.941607608,3.911224114,0.047964649,0.996621727
LOC105370361,-0.578208936,3.013706572,3.909454895,0.048015169,0.996621727
TRIM22,0.615620993,7.714212959,3.908896955,0.048031112,0.996621727
LOC101928217,-0.7438251,3.759632307,3.908382176,0.048045828,0.996621727
ZNF295-AS1,-0.881756316,1.437717735,3.891673708,0.048526042,0.996621727
LRP3,0.684153816,3.022410363,3.889759893,0.048581369,0.996621727
HPCAL1,0.684793898,2.965647383,3.886808488,0.048666822,0.996621727
TGFB1I1,0.700745448,1.626891978,3.87749942,0.048937393,0.996621727
MIR12119,-0.558491197,1.19244875,3.873415271,0.049056601,0.996621727
ARRDC3,0.696541648,7.113382865,3.870285713,0.049148154,0.996621727
LGALS9,0.878503707,5.873762917,3.86647287,0.04925994,0.996621727
CCDC15,-0.706510503,2.283266487,3.864824607,0.049308347,0.996621727
FOXD1,0.8023122,0.785362668,3.863939625,0.049334359,0.996621727
LOC105372023,-0.979533702,0.560494313,3.863715218,0.049340957,0.996621727
RAB32,1.115636899,2.895683662,3.862401718,0.049379595,0.996621727
PSMC3IP,-0.490825506,2.871548602,3.857188491,0.049533266,0.996621727
CCDC191,-0.73288186,5.916745675,3.851085377,0.04971381,0.996621727
CMTM3,1.219238005,4.246391305,3.8447799,0.049901071,0.996621727
ADAM23,2.63581392,2.987414883,3.844758328,0.049901713,0.996621727
KLHDC8A,-1.216014471,0.667466572,3.836937688,0.05013501,0.996621727
TTC25,-0.707821492,6.605131635,3.834545563,0.050206599,0.996621727
LAMA2,-0.837094991,1.780726817,3.833601834,0.050234872,0.996621727
MFGE8,1.030673881,6.250032957,3.83277946,0.050259523,0.996621727
PDGFA,0.585750582,3.018855354,3.829512213,0.050357586,0.996621727
SQSTM1,0.854312993,8.971459948,3.824312353,0.050514072,0.996621727
FAM189A2,0.676083019,2.131660279,3.823795626,0.05052965,0.996621727
AHNAK,-0.59797785,10.68369127,3.822800181,0.050559676,0.996621727
FLI1,1.783572808,1.112149334,3.82254324,0.050567429,0.996621727
ATL3,0.437498243,5.420663703,3.820185472,0.050638632,0.996621727
FAS,0.513629867,5.251918054,3.819474955,0.050660111,0.996621727
LINC01590,-0.706695595,0.764776245,3.818379559,0.050693242,0.996621727
LARGE2,0.499225418,4.370388311,3.817595427,0.050716973,0.996621727
ARSB,0.722713594,2.982351036,3.815329759,0.050785608,0.996621727
IKBIP,0.639314288,3.579194538,3.806371899,0.051057933,0.996621727
TLR3,0.633937108,4.151873546,3.805995599,0.051069407,0.996621727
LOC105374985,1.043796901,3.058497583,3.804704277,0.0511088,0.996621727
HSPA2,-0.632058979,4.496598886,3.804517752,0.051114493,0.996621727
LOC100507599,-0.661771712,3.379082685,3.802295984,0.051182354,0.996621727
MSX1,2.436348431,-0.297729748,3.801760189,0.051198734,0.996621727
KRT78,-0.942961127,1.743470738,3.791432306,0.051515548,0.996621727
WNT5A,1.292407995,5.731730144,3.787499014,0.051636749,0.996621727
C21orf59-TCP10L,-0.467139574,6.508379011,3.787064628,0.051650153,0.996621727
TRIM21,0.753318224,4.882673593,3.784701772,0.051723127,0.996621727
BCAS3,-0.429779083,5.14176186,3.781286116,0.051828809,0.996621727
DCBLD1,0.759332576,5.224142061,3.777094178,0.051958821,0.996621727
NPR2,0.792990409,1.179271702,3.774828729,0.052029227,0.996621727
DENR,0.450322518,5.834069316,3.763844152,0.052372043,0.996621727
SERPINH1,0.662810884,5.756472732,3.759654095,0.052503439,0.996621727
STK17B,0.583699808,4.319743804,3.757893535,0.052558752,0.996621727
TXK,1.77894663,-0.388416079,3.755609776,0.052630596,0.996621727
CLDN3,-0.599687472,5.346303729,3.754978989,0.052650457,0.996621727
CEP250,-0.470941709,6.113760225,3.750903242,0.052778983,0.996621727
RND1,1.336204221,1.026381497,3.750213077,0.05280078,0.996621727
FPGT-TNNI3K,-0.821916915,1.720109968,3.746128756,0.052929966,0.996621727
SCARB1,0.801756351,4.629723104,3.745884526,0.052937702,0.996621727
CDK2AP1,0.557414707,6.228177212,3.743066857,0.053027033,0.996621727
WDR60,-0.509072125,5.899738965,3.742013432,0.053060471,0.996621727
BHLHE41,0.895232808,4.953655407,3.741823181,0.053066513,0.996621727
NYAP1,-0.876490971,0.988799905,3.739859139,0.053128924,0.996621727
RBM48,0.440097584,3.240554336,3.737441795,0.053205846,0.996621727
CTAGE4,0.57839716,2.56825323,3.735503616,0.053267607,0.996621727
CDC25B,0.76304958,3.560452381,3.735321525,0.053273413,0.996621727
STK31,-0.884067217,0.404749068,3.734227969,0.053308297,0.996621727
VMA21,0.460278146,4.341142402,3.73414525,0.053310936,0.996621727
THRA,-0.40324717,4.611564348,3.73365852,0.053326471,0.996621727
FAM20C,0.918875895,2.643340402,3.733347466,0.053336402,0.996621727
DNAH14,0.798417268,1.998498023,3.730706667,0.053420788,0.996621727
TTC12,-0.608959505,5.881694693,3.729063829,0.053473356,0.996621727
CCDC34,-0.532196882,4.009817968,3.715661573,0.053904259,0.996621727
MIR7847,-0.764268562,1.058947742,3.705926972,0.054219547,0.996621727
BMS1,-0.371507813,6.093147356,3.702968392,0.054315757,0.996621727
FBXO10,0.579563896,2.729456029,3.683927014,0.05493931,0.996621727
DYDC1,-0.725473535,4.300396334,3.674107019,0.05526385,0.996621727
GPX8,0.603961263,4.985327462,3.663685208,0.055610503,0.996621727
C6,-0.904224718,4.473794105,3.660707898,0.055709958,0.996621727
FAM27C,-0.742363539,1.715148069,3.6599173,0.0557364,0.996621727
NEFL,2.138759023,0.536044296,3.6595526,0.055748601,0.996621727
LGALS1,1.474915505,5.683806996,3.659448974,0.055752069,0.996621727
VCAM1,1.434735749,0.551052619,3.649084953,0.056100025,0.996621727
SCN4B,-0.613887693,1.150616942,3.645435972,0.056223082,0.996621727
IFRD1,0.424305302,4.982807605,3.644714425,0.056247449,0.996621727
IQCE,-0.502037613,6.667153293,3.641254788,0.056364439,0.996621727
CDC20B,-0.69791602,5.549605289,3.640679958,0.056383902,0.996621727
MGC32805,1.588270425,-0.617870407,3.634950782,0.056578277,0.996621727
ELOVL6,0.547561293,4.035795356,3.628572547,0.05679551,0.996621727
SBF2,-0.474607015,5.582386882,3.611374941,0.057385657,0.996621727
LINC00589,-0.800546523,0.674959802,3.610762681,0.057406787,0.996621727
PPP3R1,0.499732897,5.087008206,3.610685027,0.057409468,0.996621727
PTEN,0.4390504,6.101313372,3.609740288,0.057442089,0.996621727
PKN3,-0.733098783,1.175659756,3.605218579,0.057598497,0.996621727
ADRB2,0.700174635,5.053430475,3.602341168,0.057698263,0.996621727
MT2A,1.278371233,6.461677337,3.596745113,0.057892815,0.996621727
GMPR,0.845248118,2.555907019,3.593805588,0.05799529,0.996621727
NREP,0.741157387,1.656251563,3.593339417,0.058011559,0.996621727
BTN3A1,0.450935707,4.549905975,3.591092883,0.058090029,0.996621727
EXT1,0.563572917,5.392386061,3.587552138,0.058213933,0.996621727
FAM89A,1.119146621,0.460048429,3.581229665,0.05843588,0.996621727
FERMT3,1.117405368,-0.345250153,3.580996475,0.058444083,0.996621727
